System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:18:55:332, 76942356270405,    3.508,   12.000, 3200,  26.352,  93.062,  25.850,  14.992,  53.152,  14.764, 66,  0,   0.461,   1.726,   0.479,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:55:442, 76942653890173,    3.618,   19.000, 3200,  27.856,  96.119,  26.700,  16.389,  54.951,  15.264, 67,  0,   0.572,   1.788,   0.497,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:55:550, 76942948032686,    3.726,   12.000, 3300,  26.466,  98.989,  27.497,  15.171,  56.596,  15.721, 65,  0,   0.475,   1.840,   0.511,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:55:659, 76943243867442,    3.835,   12.000, 3200,  26.515, 101.882,  28.300,  15.178,  58.252,  16.181, 66,  0,   0.471,   1.891,   0.525,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:55:768, 76943540285368,    3.945,   12.000, 3200,  26.787, 104.809,  29.114,  15.258,  59.919,  16.644, 68,  0,   0.476,   1.943,   0.540,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:55:880, 76943842035041,    4.056,   12.000, 3200,  26.086, 107.712,  29.920,  14.757,  61.561,  17.100, 61,  0,   0.459,   1.994,   0.554,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:55:990, 76944140397706,    4.166,   12.000, 3200,  26.201, 110.594,  30.721,  14.853,  63.195,  17.554, 72,  0,   0.459,   2.045,   0.568,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:100, 76944438667589,    4.276,   12.000, 3200,  26.244, 113.481,  31.522,  14.876,  64.832,  18.009, 74,  0,   0.470,   2.096,   0.582,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:211, 76944741556260,    4.388,   12.000, 3200,  26.599, 116.451,  32.348,  15.152,  66.524,  18.479, 69,  0,   0.477,   2.150,   0.597,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:321, 76945039207598,    4.497,   12.000, 3200,  26.230, 119.330,  33.147,  15.047,  68.175,  18.938, 70,  0,   0.459,   2.200,   0.611,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:431, 76945337160827,    4.607,   17.000, 3400,  27.325, 122.332,  33.981,  15.903,  69.922,  19.423, 67,  0,   0.506,   2.256,   0.627,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:541, 76945634864480,    4.717,   12.000, 3200,  25.976, 125.183,  34.773,  14.556,  71.520,  19.867, 68,  0,   0.465,   2.307,   0.641,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:653, 76945938720679,    4.829,   13.000, 3200,  26.331, 128.134,  35.593,  14.981,  73.199,  20.333, 68,  0,   0.472,   2.360,   0.655,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:762, 76946235512071,    4.938,   12.000, 3200,  26.535, 131.037,  36.399,  15.019,  74.843,  20.790, 67,  0,   0.474,   2.411,   0.670,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:874, 76946538356781,    5.050,   15.000, 3200,  27.249, 134.080,  37.245,  16.030,  76.633,  21.287, 66,  0,   0.494,   2.467,   0.685,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:56:983, 76946835179251,    5.160,   12.000, 3200,  26.288, 136.957,  38.044,  14.802,  78.253,  21.737, 68,  0,   0.462,   2.517,   0.699,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:095, 76947138435329,    5.271,   12.000, 3200,  26.148, 139.881,  38.856,  14.979,  79.928,  22.202, 67,  0,   0.462,   2.569,   0.714,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:203, 76947431318398,    5.379,   19.000, 3200,  29.644, 143.083,  39.745,  18.279,  81.902,  22.750, 62,  0,   0.624,   2.636,   0.732,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:315, 76947733543321,    5.491,   23.000, 3200,  31.916, 146.639,  40.733,  20.333,  84.168,  23.380, 65,  0,   0.748,   2.720,   0.755,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:424, 76948031446048,    5.601,   34.000, 3200,  33.026, 150.267,  41.741,  21.518,  86.531,  24.036, 69,  0,   0.846,   2.813,   0.781,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:534, 76948329414413,    5.711,   24.000, 3200,  30.847, 153.656,  42.682,  19.353,  88.658,  24.627, 74,  0,   0.769,   2.897,   0.805,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:646, 76948631270774,    5.822,   19.000, 3200,  29.651, 156.957,  43.599,  18.332,  90.698,  25.194, 67,  0,   0.561,   2.959,   0.822,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:755, 76948926557622,    5.931,   25.000, 3200,  32.017, 160.443,  44.567,  20.601,  92.941,  25.817, 61,  0,   0.631,   3.028,   0.841,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:862, 76949219193552,    6.039,   29.000, 3200,  34.390, 164.154,  45.598,  22.941,  95.417,  26.505, 63,  0,   0.669,   3.100,   0.861,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:57:972, 76949517442628,    6.149,   28.000, 3200,  33.827, 167.874,  46.632,  22.384,  97.878,  27.188, 60,  0,   0.652,   3.172,   0.881,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:083, 76949816632596,    6.259,   27.000, 3200,  33.190, 171.535,  47.649,  21.798, 100.283,  27.856, 64,  0,   0.654,   3.244,   0.901,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:191, 76950109396204,    6.367,   28.000, 3200,  32.499, 175.043,  48.623,  21.027, 102.553,  28.487, 62,  0,   0.689,   3.318,   0.922,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:300, 76950406937144,    6.477,   30.000, 3200,  35.084, 178.893,  49.692,  23.546, 105.136,  29.204, 65,  0,   0.695,   3.395,   0.943,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:413, 76950714237807,    6.590,   42.000, 3200,  34.705, 182.825,  50.785,  23.356, 107.782,  29.940, 66,  0,   0.729,   3.477,   0.966,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:519, 76950998773276,    6.695,   21.000, 3200,  30.127, 185.986,  51.663,  18.641, 109.738,  30.483, 73,  0,   0.632,   3.544,   0.984,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:629, 76951297093847,    6.805,   12.000, 3200,  26.403, 188.890,  52.469,  15.031, 111.392,  30.942, 68,  0,   0.463,   3.595,   0.999,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:739, 76951595688174,    6.915,   12.000, 3200,  26.090, 191.763,  53.267,  14.751, 113.016,  31.393, 69,  0,   0.470,   3.646,   1.013,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:835, 76951856089369,    7.011,   13.000, 3200,  26.395, 194.297,  53.971,  15.037, 114.460,  31.794, 69,  0,   0.478,   3.692,   1.026,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:58:946, 76952156634416,    7.122,   13.000, 3200,  26.772, 197.264,  54.796,  15.376, 116.164,  32.268, 68,  0,   0.490,   3.747,   1.041,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:057, 76952457592627,    7.233,   15.000, 3200,  26.585, 200.214,  55.615,  15.124, 117.842,  32.734, 66,  0,   0.523,   3.805,   1.057,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:166, 76952753465360,    7.342,   13.000, 3200,  26.182, 203.070,  56.408,  14.838, 119.461,  33.184, 69,  0,   0.481,   3.857,   1.071,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:275, 76953049250034,    7.451,   17.000, 3200,  28.127, 206.138,  57.261,  16.729, 121.285,  33.690, 72,  0,   0.587,   3.921,   1.089,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:404, 76953402312685,    7.581,   24.000, 3600,  27.206, 209.680,  58.244,  15.883, 123.353,  34.265, 65,  0,   0.481,   3.984,   1.107,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:492, 76953638842938,    7.668,   12.000, 3200,  26.272, 211.971,  58.881,  14.956, 124.657,  34.627, 70,  0,   0.476,   4.025,   1.118,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:602, 76953935961899,    7.778,   12.000, 3200,  26.293, 214.852,  59.681,  14.820, 126.281,  35.078, 68,  0,   0.459,   4.075,   1.132,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:712, 76954235100546,    7.888,   15.000, 3200,  27.546, 217.890,  60.525,  16.234, 128.072,  35.575, 69,  0,   0.508,   4.131,   1.148,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:823, 76954535160489,    7.999,   12.000, 3300,  26.156, 220.784,  61.329,  14.707, 129.699,  36.027, 69,  0,   0.476,   4.184,   1.162,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:59:931, 76954829785055,    8.107,   12.000, 3200,  26.411, 223.654,  62.126,  14.949, 131.323,  36.479, 69,  0,   0.461,   4.234,   1.176,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:043, 76955132522754,    8.219,   15.000, 3200,  27.449, 226.718,  62.977,  16.193, 133.131,  36.981, 70,  0,   0.587,   4.300,   1.194,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:153, 76955430419429,    8.329,   12.000, 3200,  26.256, 229.602,  63.778,  14.862, 134.763,  37.434, 68,  0,   0.463,   4.350,   1.208,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:264, 76955731292977,    8.440,   14.000, 3200,  27.371, 232.638,  64.622,  15.966, 136.534,  37.926, 70,  0,   0.493,   4.405,   1.224,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:374, 76956031797851,    8.551,   12.000, 3200,  26.395, 235.563,  65.434,  14.991, 138.195,  38.388, 67,  0,   0.463,   4.457,   1.238,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:482, 76956324676388,    8.659,   15.000, 3200,  27.036, 238.483,  66.245,  15.659, 139.887,  38.857, 67,  0,   0.486,   4.509,   1.253,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:590, 76956617626831,    8.767,   12.000, 3200,  26.193, 241.312,  67.031,  14.835, 141.489,  39.303, 68,  0,   0.464,   4.559,   1.266,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:698, 76956909958923,    8.874,   12.000, 3200,  25.990, 244.114,  67.809,  14.557, 143.058,  39.738, 65,  0,   0.472,   4.610,   1.281,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:808, 76957208243019,    8.984,   12.000, 3200,  26.351, 247.012,  68.614,  14.994, 144.707,  40.196, 68,  0,   0.478,   4.663,   1.295,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:00:920, 76957510184765,    9.096,   12.000, 3200,  26.208, 249.930,  69.425,  14.922, 146.369,  40.658, 70,  0,   0.459,   4.714,   1.309,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:031, 76957811296504,    9.207,   29.000, 3200,  33.915, 253.695,  70.471,  22.498, 148.867,  41.352, 62,  0,   0.712,   4.793,   1.331,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:140, 76958107560476,    9.316,   35.000, 3200,  36.164, 257.646,  71.568,  24.741, 151.569,  42.103, 63,  0,   0.825,   4.883,   1.356,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:250, 76958406185304,    9.426,   67.000, 3200,  44.530, 262.549,  72.930,  32.971, 155.200,  43.111, 72,  0,   1.183,   5.013,   1.393,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:359, 76958702827364,    9.536,   20.000, 3200,  30.374, 265.872,  73.853,  18.636, 157.238,  43.677, 70,  0,   0.629,   5.082,   1.412,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:469, 76958999286432,    9.645,   19.000, 3200,  29.020, 269.044,  74.734,  17.678, 159.171,  44.214, 64,  0,   0.544,   5.141,   1.428,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:577, 76959291840349,    9.753,   22.000, 3200,  30.489, 272.333,  75.648,  19.082, 161.229,  44.786, 68,  0,   0.585,   5.205,   1.446,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:688, 76959593436710,    9.864,   18.000, 3200,  28.479, 275.500,  76.528,  17.124, 163.133,  45.315, 69,  0,   0.559,   5.267,   1.463,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:796, 76959885440224,    9.972,   15.000, 3200,  26.921, 278.398,  77.333,  15.430, 164.795,  45.776, 64,  0,   0.561,   5.327,   1.480,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:01:907, 76960187198538,   10.083,   12.000, 3200,  26.382, 281.334,  78.148,  15.083, 166.473,  46.243, 70,  0,   0.459,   5.378,   1.494,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:018, 76960490151838,   10.195,   13.000, 3200,  26.743, 284.321,  78.978,  15.288, 168.181,  46.717, 62,  0,   0.502,   5.434,   1.510,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:128, 76960788301429,   10.305,   13.000, 3200,  26.064, 287.187,  79.774,  14.654, 169.792,  47.164, 63,  0,   0.486,   5.488,   1.524,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:239, 76961087898734,   10.415,   14.000, 3200,  26.733, 290.140,  80.594,  15.466, 171.500,  47.639, 68,  0,   0.518,   5.545,   1.540,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:334, 76961347093975,   10.511,   12.000, 3200,  26.651, 292.687,  81.302,  15.166, 172.950,  48.042, 68,  0,   0.466,   5.589,   1.553,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:443, 76961643034463,   10.620,   18.000, 3200,  27.394, 295.676,  82.132,  16.055, 174.702,  48.528, 70,  0,   0.497,   5.644,   1.568,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:554, 76961941506865,   10.730,   12.000, 3200,  26.493, 298.592,  82.942,  15.142, 176.368,  48.991, 70,  0,   0.465,   5.695,   1.582,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:664, 76962241024603,   10.840,   13.000, 3200,  26.451, 301.513,  83.754,  15.240, 178.051,  49.459, 70,  0,   0.490,   5.749,   1.597,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:775, 76962543037216,   10.952,   12.000, 3200,  26.983, 304.518,  84.588,  15.398, 179.766,  49.935, 64,  0,   0.492,   5.804,   1.612,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:884, 76962839000483,   11.061,   13.000, 3200,  26.209, 307.378,  85.383,  14.863, 181.388,  50.386, 61,  0,   0.481,   5.856,   1.627,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:02:996, 76963142716072,   11.173,   12.000, 3200,  26.467, 310.342,  86.206,  15.102, 183.079,  50.855, 68,  0,   0.476,   5.910,   1.642,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:105, 76963438341690,   11.282,   14.000, 3200,  27.283, 313.316,  87.032,  15.893, 184.812,  51.337, 65,  0,   0.513,   5.966,   1.657,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:216, 76963736801203,   11.392,   13.000, 3400,  26.570, 316.240,  87.845,  15.175, 186.482,  51.800, 69,  0,   0.513,   6.022,   1.673,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:323, 76964028985765,   11.500,   13.000, 3200,  27.049, 319.155,  88.654,  15.606, 188.163,  52.268, 70,  0,   0.474,   6.073,   1.687,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:433, 76964326359999,   11.609,   19.000, 3200,  27.397, 322.159,  89.489,  16.144, 189.933,  52.759, 61,  0,   0.533,   6.132,   1.703,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:543, 76964625025217,   11.719,   12.000, 3200,  26.173, 325.041,  90.289,  14.846, 191.568,  53.213, 70,  0,   0.467,   6.183,   1.718,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:655, 76964927323671,   11.831,   12.000, 3200,  26.570, 328.003,  91.112,  15.089, 193.250,  53.681, 70,  0,   0.465,   6.235,   1.732,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:765, 76965226231853,   11.941,   12.000, 3200,  26.462, 330.919,  91.922,  15.143, 194.919,  54.144, 66,  0,   0.495,   6.290,   1.747,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:876, 76965527061292,   12.052,   12.000, 3200,  26.185, 333.824,  92.729,  14.784, 196.559,  54.600, 67,  0,   0.471,   6.342,   1.762,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:03:986, 76965825405353,   12.162,   12.000, 3200,  26.189, 336.705,  93.529,  14.827, 198.190,  55.053, 66,  0,   0.464,   6.393,   1.776,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:097, 76966126269616,   12.273,   12.000, 3200,  25.581, 339.543,  94.317,  14.180, 199.763,  55.490, 59,  0,   0.464,   6.444,   1.790,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:193, 76966387077897,   12.369,   13.000, 3200,  26.417, 342.083,  95.023,  15.110, 201.217,  55.893, 68,  0,   0.488,   6.491,   1.803,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:305, 76966690442935,   12.481,   12.000, 3200,  26.282, 345.023,  95.840,  14.872, 202.880,  56.356, 68,  0,   0.464,   6.543,   1.818,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:414, 76966986365059,   12.590,   20.000, 3200,  28.205, 348.101,  96.695,  16.852, 204.719,  56.866, 70,  0,   0.509,   6.599,   1.833,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:525, 76967287086136,   12.701,   12.000, 3200,  26.317, 351.019,  97.505,  14.932, 206.375,  57.326, 72,  0,   0.475,   6.651,   1.848,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:632, 76967579487840,   12.809,   12.000, 3300,  26.572, 353.884,  98.301,  15.146, 208.008,  57.780, 69,  0,   0.459,   6.701,   1.861,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:742, 76967876218772,   12.918,   12.000, 3200,  26.463, 356.779,  99.105,  15.213, 209.672,  58.242, 69,  0,   0.465,   6.752,   1.875,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:853, 76968178971716,   13.030,   12.000, 3200,  25.957, 359.677,  99.910,  14.491, 211.290,  58.692, 70,  0,   0.469,   6.804,   1.890,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:04:961, 76968471741648,   13.138,   12.000, 3200,  26.509, 362.539, 100.705,  15.144, 212.925,  59.146, 69,  0,   0.458,   6.853,   1.904,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:070, 76968766984551,   13.247,   12.000, 3200,  26.539, 365.428, 101.508,  15.148, 214.574,  59.604, 68,  0,   0.462,   6.904,   1.918,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:178, 76969059175663,   13.354,   12.000, 3200,  26.059, 368.235, 102.288,  14.870, 216.176,  60.049, 67,  0,   0.469,   6.954,   1.932,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:288, 76969356568589,   13.464,   14.000, 3200,  27.243, 371.223, 103.117,  15.773, 217.906,  60.529, 69,  0,   0.508,   7.010,   1.947,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:402, 76969667224234,   13.579,   24.000, 3400,  27.653, 374.390, 103.997,  16.173, 219.758,  61.044, 60,  0,   0.484,   7.065,   1.963,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:507, 76969950476662,   13.683,   12.000, 3200,  26.246, 377.132, 104.759,  15.001, 221.325,  61.479, 69,  0,   0.472,   7.115,   1.976,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:630, 76970286060275,   13.807,   12.000, 3200,  26.671, 380.432, 105.676,  15.258, 223.213,  62.004, 70,  0,   0.464,   7.172,   1.992,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:741, 76970584752512,   13.917,   13.000, 3200,  26.797, 383.383, 106.495,  15.456, 224.915,  62.476, 66,  0,   0.479,   7.225,   2.007,  55.000,  75.000,   0.000, 230.000, 280.000
17:19:05:852, 76970886067693,   14.028,   12.000, 3200,  26.631, 386.342, 107.317,  15.293, 226.615,  62.948, 68,  0,   0.467,   7.277,   2.021,  55.000,  75.000,   0.000, 230.000, 280.000
