System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:18:13:794, 76829705728180,   19.098,   12.000,  800,  13.146, 470.251, 130.625,   1.857, 253.420,  70.394, 43,  0,   0.537,   9.266,   2.574,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:13:903, 76830001413107,   19.207,    4.000,  800,  11.432, 471.497, 130.971,   0.248, 253.447,  70.402, 43,  0,   0.527,   9.323,   2.590,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:011, 76830296264684,   19.316,    4.000,  800,  11.400, 472.737, 131.316,   0.245, 253.474,  70.409, 42,  0,   0.522,   9.380,   2.606,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:121, 76830593249801,   19.426,    5.000,  800,  11.461, 473.992, 131.664,   0.261, 253.502,  70.417, 43,  0,   0.532,   9.438,   2.622,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:231, 76830889992326,   19.535,    5.000,  800,  11.437, 475.243, 132.012,   0.280, 253.533,  70.426, 42,  0,   0.539,   9.497,   2.638,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:339, 76831183772900,   19.643,    8.000, 3300,  13.933, 476.752, 132.431,   2.663, 253.822,  70.506, 44,  0,   0.556,   9.557,   2.655,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:449, 76831481807222,   19.753,    4.000,  800,  11.813, 478.051, 132.792,   0.572, 253.884,  70.523, 42,  0,   0.540,   9.617,   2.671,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:559, 76831780236197,   19.863,    7.000, 3200,  12.327, 479.407, 133.169,   1.098, 254.005,  70.557, 43,  0,   0.568,   9.679,   2.689,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:667, 76832074981524,   19.972,    5.000,  800,  11.923, 480.703, 133.529,   0.727, 254.084,  70.579, 42,  0,   0.539,   9.738,   2.705,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:775, 76832366997746,   20.080,    4.000,  800,  11.456, 481.936, 133.871,   0.236, 254.110,  70.586, 42,  0,   0.531,   9.795,   2.721,  55.000,  75.000,   0.000, 230.000, 280.000
17:18:14:883, 76832660614767,   20.188,    3.000, 2600,  11.494, 483.181, 134.217,   0.337, 254.146,  70.596, 42,  0,   0.536,   9.853,   2.737,  55.000,  75.000,   0.000, 230.000, 280.000

Total Elapsed Time (sec) = 20.187895
Measured RDTSC Frequency (GHz) = 2.712

Cumulative Processor Energy_0 (Joules) = 483.180786
Cumulative Processor Energy_0 (mWh) = 134.216885
Average Processor Power_0 (Watt) = 23.934184

Cumulative IA Energy_0 (Joules) = 254.146118
Cumulative IA Energy_0 (mWh) = 70.596144
Average IA Power_0 (Watt) = 12.589035

Cumulative DRAM Energy_0 (Joules) = 9.852905
Cumulative DRAM Energy_0 (mWh) = 2.736918
Average DRAM Power_0 (Watt) = 0.488060
