System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:45:12:784	8,12204E+13	    1.202	   16.000	3200	  26.959	  31.514	   8.754	  15.751	  17.842	   4.956	68	0	   0.530	   0.588	   0.163	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:12:896	8,12207E+13	    1.313	   12.000	3300	  26.535	  34.467	   9.574	  14.988	  19.511	   5.420	61	0	   0.477	   0.641	   0.178	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:12:992	8,1221E+13	    1.409	   12.000	3200	  26.144	  36.974	  10.271	  15.036	  20.953	   5.820	68	0	   0.475	   0.687	   0.191	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:101	8,12213E+13	    1.519	   12.000	3200	  26.550	  39.891	  11.081	  15.140	  22.616	   6.282	70	0	   0.494	   0.741	   0.206	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:213	8,12216E+13	    1.631	   12.000	3200	  26.489	  42.841	  11.900	  14.982	  24.284	   6.746	63	0	   0.461	   0.792	   0.220	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:324	8,12219E+13	    1.741	   12.000	3200	  26.109	  45.733	  12.704	  14.916	  25.936	   7.204	69	0	   0.457	   0.843	   0.234	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:434	8,12222E+13	    1.852	   12.000	3200	  26.241	  48.642	  13.512	  14.852	  27.583	   7.662	68	0	   0.461	   0.894	   0.248	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:545	8,12225E+13	    1.963	   15.000	3200	  26.965	  51.635	  14.343	  15.594	  29.314	   8.143	69	0	   0.484	   0.948	   0.263	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:656	8,12228E+13	    2.074	   12.000	3200	  26.083	  54.528	  15.147	  14.716	  30.946	   8.596	67	0	   0.468	   1.000	   0.278	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:767	8,12231E+13	    2.185	   13.000	3200	  26.299	  57.447	  15.957	  14.895	  32.599	   9.055	68	0	   0.493	   1.054	   0.293	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:878	8,12234E+13	    2.296	   12.000	3300	  26.242	  60.361	  16.767	  14.889	  34.252	   9.515	68	0	   0.463	   1.106	   0.307	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:13:989	8,12237E+13	    2.406	   12.000	3200	  26.120	  63.239	  17.566	  14.805	  35.884	   9.968	59	0	   0.461	   1.157	   0.321	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:098	8,1224E+13	    2.516	   12.000	3200	  26.078	  66.094	  18.359	  14.587	  37.480	  10.411	68	0	   0.458	   1.207	   0.335	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:207	8,12243E+13	    2.625	   12.000	3200	  26.189	  68.947	  19.152	  14.810	  39.094	  10.859	69	0	   0.457	   1.256	   0.349	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:317	8,12246E+13	    2.735	   12.000	3200	  26.225	  71.827	  19.952	  14.830	  40.723	  11.312	75	0	   0.455	   1.306	   0.363	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:413	8,12248E+13	    2.830	   12.000	3200	  26.059	  74.323	  20.645	  14.926	  42.152	  11.709	68	0	   0.454	   1.350	   0.375	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:523	8,12251E+13	    2.940	   16.000	3200	  27.220	  77.318	  21.477	  15.842	  43.895	  12.193	63	0	   0.484	   1.403	   0.390	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:634	8,12254E+13	    3.052	   12.000	3300	  26.154	  80.228	  22.286	  14.639	  45.524	  12.646	62	0	   0.463	   1.455	   0.404	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:742	8,12257E+13	    3.160	   12.000	3200	  26.065	  83.044	  23.068	  14.711	  47.113	  13.087	65	0	   0.464	   1.505	   0.418	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:853	8,1226E+13	    3.270	   12.000	3200	  26.332	  85.957	  23.877	  15.095	  48.783	  13.551	69	0	   0.471	   1.557	   0.432	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:14:960	8,12263E+13	    3.378	   12.000	3200	  26.382	  88.803	  24.667	  15.007	  50.402	  14.001	70	0	   0.461	   1.607	   0.446	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:068	8,12266E+13	    3.486	   12.000	3200	  25.989	  91.611	  25.448	  14.626	  51.983	  14.440	68	0	   0.463	   1.657	   0.460	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:181	8,12269E+13	    3.598	   12.000	3200	  26.097	  94.536	  26.260	  14.737	  53.634	  14.898	61	0	   0.459	   1.708	   0.474	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:292	8,12272E+13	    3.709	   12.000	3200	  26.248	  97.450	  27.069	  14.900	  55.288	  15.358	68	0	   0.475	   1.761	   0.489	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:403	8,12275E+13	    3.820	   12.000	3200	  26.308	 100.375	  27.882	  14.763	  56.930	  15.814	69	0	   0.461	   1.812	   0.503	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:513	8,12278E+13	    3.930	   17.000	3200	  26.835	 103.322	  28.700	  15.642	  58.648	  16.291	67	0	   0.488	   1.866	   0.518	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:621	8,12281E+13	    4.039	   12.000	3200	  25.879	 106.124	  29.479	  14.341	  60.200	  16.722	66	0	   0.460	   1.915	   0.532	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:731	8,12284E+13	    4.149	   12.000	3200	  25.841	 108.966	  30.268	  14.486	  61.794	  17.165	67	0	   0.456	   1.966	   0.546	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:843	8,12287E+13	    4.260	   12.000	3200	  25.899	 111.861	  31.073	  14.705	  63.438	  17.622	63	0	   0.477	   2.019	   0.561	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:15:953	8,1229E+13	    4.370	   12.000	3200	  26.474	 114.777	  31.882	  14.906	  65.079	  18.078	66	0	   0.468	   2.070	   0.575	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:064	8,12293E+13	    4.482	   12.000	3200	  26.285	 117.713	  32.698	  15.088	  66.765	  18.546	68	0	   0.468	   2.123	   0.590	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:175	8,12296E+13	    4.592	   12.000	3200	  26.146	 120.592	  33.498	  14.804	  68.395	  18.998	61	0	   0.455	   2.173	   0.604	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:286	8,12299E+13	    4.704	   12.000	3200	  26.045	 123.503	  34.306	  14.626	  70.029	  19.453	68	0	   0.463	   2.224	   0.618	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:380	8,12302E+13	    4.798	   12.000	3200	  26.024	 125.952	  34.987	  14.710	  71.414	  19.837	68	0	   0.460	   2.268	   0.630	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:495	8,12305E+13	    4.913	   24.000	3400	  26.924	 129.049	  35.847	  15.589	  73.207	  20.335	58	0	   0.476	   2.323	   0.645	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:601	8,12308E+13	    5.019	   12.000	3200	  26.106	 131.811	  36.614	  14.655	  74.758	  20.766	68	0	   0.477	   2.373	   0.659	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:710	8,12311E+13	    5.127	   12.000	3200	  26.198	 134.650	  37.403	  14.681	  76.349	  21.208	63	0	   0.458	   2.423	   0.673	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:821	8,12314E+13	    5.239	   12.000	3200	  25.307	 137.478	  38.188	  14.119	  77.926	  21.646	73	0	   0.471	   2.475	   0.688	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:16:930	8,12317E+13	    5.347	   12.000	3200	  25.608	 140.248	  38.958	  14.231	  79.465	  22.074	56	0	   0.471	   2.526	   0.702	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:040	8,1232E+13	    5.457	   12.000	3200	  25.391	 143.044	  39.734	  13.854	  80.991	  22.497	68	0	   0.463	   2.577	   0.716	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:150	8,12322E+13	    5.567	   14.000	3200	  26.074	 145.911	  40.531	  14.919	  82.632	  22.953	67	0	   0.497	   2.632	   0.731	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:260	8,12325E+13	    5.678	   12.000	3200	  26.336	 148.830	  41.342	  14.939	  84.287	  23.413	72	0	   0.470	   2.684	   0.746	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:370	8,12328E+13	    5.787	   12.000	3200	  26.369	 151.709	  42.142	  14.809	  85.904	  23.862	64	0	   0.469	   2.735	   0.760	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:499	8,12332E+13	    5.917	   23.000	3400	  26.686	 155.174	  43.104	  15.531	  87.921	  24.422	65	0	   0.467	   2.796	   0.777	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:588	8,12334E+13	    6.005	   12.000	3200	  25.936	 157.464	  43.740	  14.293	  89.183	  24.773	72	0	   0.477	   2.838	   0.788	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:698	8,12337E+13	    6.116	   12.000	3200	  25.667	 160.289	  44.525	  14.323	  90.759	  25.211	75	0	   0.456	   2.888	   0.802	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:807	8,1234E+13	    6.225	   13.000	3200	  26.085	 163.133	  45.315	  14.717	  92.364	  25.657	66	0	   0.490	   2.941	   0.817	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:17:916	8,12343E+13	    6.334	   12.000	3200	  26.110	 165.993	  46.109	  14.865	  93.992	  26.109	68	0	   0.475	   2.994	   0.832	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:026	8,12346E+13	    6.443	   12.000	3200	  26.333	 168.873	  46.909	  14.828	  95.614	  26.559	70	0	   0.465	   3.044	   0.846	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:136	8,12349E+13	    6.553	   12.000	3200	  26.299	 171.763	  47.712	  14.895	  97.251	  27.014	62	0	   0.474	   3.096	   0.860	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:246	8,12352E+13	    6.663	   12.000	3200	  25.455	 174.565	  48.490	  14.123	  98.805	  27.446	64	0	   0.467	   3.148	   0.874	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:357	8,12355E+13	    6.775	   12.000	3200	  25.951	 177.452	  49.292	  14.646	 100.434	  27.898	68	0	   0.457	   3.199	   0.889	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:469	8,12358E+13	    6.887	   12.000	3200	  26.145	 180.376	  50.105	  14.754	 102.085	  28.357	64	0	   0.458	   3.250	   0.903	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:577	8,12361E+13	    6.995	   15.000	3200	  26.932	 183.297	  50.916	  15.650	 103.782	  28.828	72	0	   0.500	   3.304	   0.918	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:689	8,12364E+13	    7.107	   12.000	3200	  26.140	 186.229	  51.730	  14.814	 105.443	  29.290	67	0	   0.465	   3.357	   0.932	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:800	8,12367E+13	    7.217	   12.000	3200	  26.032	 189.096	  52.527	  14.711	 107.063	  29.740	64	0	   0.470	   3.408	   0.947	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:18:910	8,1237E+13	    7.328	   12.000	3200	  25.578	 191.932	  53.314	  14.181	 108.636	  30.177	66	0	   0.478	   3.461	   0.961	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:019	8,12373E+13	    7.437	   12.000	3200	  26.096	 194.771	  54.103	  14.679	 110.233	  30.620	72	0	   0.461	   3.511	   0.975	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:130	8,12376E+13	    7.548	   12.000	3200	  26.440	 197.708	  54.919	  15.085	 111.909	  31.086	69	0	   0.467	   3.563	   0.990	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:240	8,12379E+13	    7.657	   12.000	3200	  25.706	 200.521	  55.700	  14.193	 113.462	  31.517	67	0	   0.471	   3.615	   1.004	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:351	8,12382E+13	    7.768	   12.000	3200	  25.488	 203.347	  56.485	  14.328	 115.051	  31.958	60	0	   0.460	   3.666	   1.018	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:460	8,12385E+13	    7.878	   12.000	3200	  26.595	 206.266	  57.296	  15.189	 116.718	  32.422	74	0	   0.463	   3.717	   1.032	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:572	8,12388E+13	    7.990	   15.000	3200	  26.981	 209.275	  58.132	  15.491	 118.445	  32.901	66	0	   0.493	   3.772	   1.048	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:684	8,12391E+13	    8.102	   12.000	3200	  26.155	 212.201	  58.945	  14.768	 120.098	  33.360	74	0	   0.460	   3.823	   1.062	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:794	8,12394E+13	    8.212	   14.000	3200	  25.833	 215.048	  59.735	  14.484	 121.693	  33.804	66	0	   0.526	   3.881	   1.078	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:19:905	8,12397E+13	    8.323	   12.000	3200	  26.213	 217.955	  60.543	  14.816	 123.337	  34.260	71	0	   0.474	   3.934	   1.093	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:015	8,124E+13	    8.433	   12.000	3200	  26.250	 220.845	  61.346	  14.904	 124.977	  34.716	68	0	   0.485	   3.987	   1.107	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:126	8,12403E+13	    8.544	   12.000	3200	  25.922	 223.728	  62.147	  14.604	 126.602	  35.167	67	0	   0.469	   4.039	   1.122	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:235	8,12406E+13	    8.652	   12.000	3200	  25.697	 226.514	  62.920	  14.424	 128.165	  35.601	63	0	   0.475	   4.091	   1.136	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:346	8,12409E+13	    8.763	   12.000	3200	  26.324	 229.432	  63.731	  14.946	 129.823	  36.062	66	0	   0.457	   4.141	   1.150	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:456	8,12412E+13	    8.873	   12.000	3200	  26.114	 232.308	  64.530	  14.777	 131.450	  36.514	68	0	   0.456	   4.191	   1.164	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:567	8,12415E+13	    8.984	   15.000	3200	  26.681	 235.270	  65.353	  15.303	 133.149	  36.986	66	0	   0.489	   4.246	   1.179	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:663	8,12418E+13	    9.080	   12.000	3200	  26.022	 237.765	  66.046	  14.644	 134.553	  37.376	70	0	   0.456	   4.289	   1.192	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:773	8,12421E+13	    9.190	   12.000	3200	  26.688	 240.707	  66.863	  15.120	 136.219	  37.839	67	0	   0.475	   4.342	   1.206	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:884	8,12424E+13	    9.302	   12.000	3200	  25.684	 243.578	  67.661	  14.512	 137.842	  38.289	68	0	   0.468	   4.394	   1.221	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:20:995	8,12427E+13	    9.412	   12.000	3200	  25.933	 246.434	  68.454	  14.366	 139.424	  38.729	68	0	   0.463	   4.445	   1.235	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:105	8,1243E+13	    9.522	   13.000	3200	  25.546	 249.245	  69.235	  14.181	 140.984	  39.162	66	0	   0.472	   4.497	   1.249	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:215	8,12433E+13	    9.632	   12.000	3200	  25.784	 252.080	  70.022	  14.646	 142.595	  39.610	68	0	   0.461	   4.548	   1.263	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:326	8,12436E+13	    9.743	   12.000	3200	  26.571	 255.030	  70.842	  14.985	 144.258	  40.072	65	0	   0.465	   4.599	   1.278	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:435	8,12439E+13	    9.852	   12.000	3200	  26.007	 257.866	  71.630	  14.650	 145.856	  40.516	65	0	   0.457	   4.649	   1.291	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:543	8,12442E+13	    9.961	   16.000	3200	  26.527	 260.736	  72.427	  15.194	 147.499	  40.972	67	0	   0.498	   4.703	   1.306	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:653	8,12445E+13	   10.070	   12.000	3200	  25.796	 263.569	  73.214	  14.402	 149.081	  41.411	68	0	   0.471	   4.755	   1.321	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:763	8,12448E+13	   10.180	   13.000	3200	  25.269	 266.346	  73.985	  14.103	 150.631	  41.842	70	0	   0.475	   4.807	   1.335	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:872	8,12451E+13	   10.289	   12.000	3200	  26.442	 269.231	  74.786	  14.859	 152.253	  42.292	68	0	   0.464	   4.857	   1.349	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:21:980	8,12453E+13	   10.398	   12.000	3200	  26.204	 272.063	  75.573	  14.858	 153.858	  42.738	63	0	   0.477	   4.909	   1.364	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:091	8,12457E+13	   10.509	   12.000	3200	  25.842	 274.946	  76.374	  14.609	 155.488	  43.191	61	0	   0.471	   4.961	   1.378	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:201	8,12459E+13	   10.619	   12.000	3200	  25.970	 277.805	  77.168	  14.623	 157.098	  43.638	68	0	   0.461	   5.012	   1.392	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:313	8,12463E+13	   10.731	   12.000	3200	  25.951	 280.711	  77.975	  14.583	 158.731	  44.092	67	0	   0.464	   5.064	   1.407	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:423	8,12466E+13	   10.841	   12.000	3200	  26.541	 283.628	  78.785	  15.138	 160.394	  44.554	71	0	   0.458	   5.114	   1.421	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:530	8,12468E+13	   10.948	   18.000	3200	  27.191	 286.538	  79.594	  15.827	 162.088	  45.024	66	0	   0.490	   5.167	   1.435	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:640	8,12471E+13	   11.057	   12.000	3200	  26.078	 289.390	  80.386	  14.554	 163.680	  45.467	68	0	   0.467	   5.218	   1.449	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:750	8,12474E+13	   11.168	   12.000	3200	  26.336	 292.289	  81.191	  15.000	 165.331	  45.925	69	0	   0.470	   5.270	   1.464	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:862	8,12477E+13	   11.279	   12.000	3200	  25.468	 295.136	  81.982	  14.247	 166.924	  46.368	64	0	   0.454	   5.320	   1.478	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:22:971	8,1248E+13	   11.389	   12.000	3200	  25.868	 297.979	  82.772	  14.504	 168.518	  46.811	68	0	   0.494	   5.375	   1.493	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:081	8,12483E+13	   11.499	   12.000	3200	  26.582	 300.901	  83.584	  15.204	 170.189	  47.275	70	0	   0.463	   5.426	   1.507	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:191	8,12486E+13	   11.609	   12.000	3200	  26.371	 303.796	  84.388	  14.963	 171.832	  47.731	73	0	   0.461	   5.476	   1.521	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:287	8,12489E+13	   11.704	   12.000	3200	  26.549	 306.332	  85.092	  15.053	 173.270	  48.130	73	0	   0.467	   5.521	   1.534	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:398	8,12492E+13	   11.815	   12.000	3200	  26.199	 309.237	  85.899	  15.039	 174.937	  48.594	72	0	   0.452	   5.571	   1.547	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:508	8,12495E+13	   11.926	   20.000	3200	  27.417	 312.274	  86.743	  15.986	 176.708	  49.086	59	0	   0.480	   5.624	   1.562	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:618	8,12498E+13	   12.036	   12.000	3200	  26.163	 315.152	  87.542	  14.797	 178.336	  49.538	61	0	   0.471	   5.676	   1.577	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:729	8,12501E+13	   12.147	   12.000	3200	  25.109	 317.941	  88.317	  13.755	 179.864	  49.962	60	0	   0.459	   5.727	   1.591	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:841	8,12504E+13	   12.258	   12.000	3200	  26.003	 320.832	  89.120	  14.465	 181.472	  50.409	67	0	   0.473	   5.780	   1.605	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:23:951	8,12507E+13	   12.368	   12.000	3200	  26.276	 323.723	  89.923	  14.910	 183.112	  50.865	67	0	   0.467	   5.831	   1.620	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:063	8,1251E+13	   12.480	   12.000	3200	  25.541	 326.581	  90.717	  14.400	 184.724	  51.312	71	0	   0.454	   5.882	   1.634	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:172	8,12513E+13	   12.590	   12.000	3200	  26.588	 329.500	  91.528	  15.174	 186.390	  51.775	72	0	   0.474	   5.934	   1.648	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:283	8,12516E+13	   12.700	   12.000	3200	  26.164	 332.384	  92.329	  14.856	 188.027	  52.230	66	0	   0.454	   5.984	   1.662	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:395	8,12519E+13	   12.813	   12.000	3200	  26.311	 335.337	  93.149	  14.756	 189.683	  52.690	69	0	   0.464	   6.036	   1.677	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:510	8,12522E+13	   12.928	   25.000	3400	  26.861	 338.441	  94.011	  15.606	 191.487	  53.191	59	0	   0.477	   6.091	   1.692	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:616	8,12525E+13	   13.033	   12.000	3200	  26.127	 341.192	  94.776	  14.606	 193.025	  53.618	68	0	   0.472	   6.141	   1.706	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:726	8,12528E+13	   13.143	   12.000	3200	  25.661	 344.014	  95.559	  14.517	 194.621	  54.061	61	0	   0.457	   6.191	   1.720	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:836	8,12531E+13	   13.254	   13.000	3200	  26.612	 346.964	  96.379	  15.206	 196.307	  54.530	66	0	   0.481	   6.244	   1.734	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:24:947	8,12534E+13	   13.364	   12.000	3200	  25.786	 349.804	  97.168	  14.445	 197.898	  54.972	66	0	   0.467	   6.296	   1.749	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:057	8,12537E+13	   13.474	   12.000	3200	  26.311	 352.696	  97.971	  14.943	 199.540	  55.428	65	0	   0.460	   6.346	   1.763	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:166	8,1254E+13	   13.583	   12.000	3200	  25.417	 355.469	  98.741	  14.058	 201.074	  55.854	65	0	   0.463	   6.397	   1.777	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:273	8,12543E+13	   13.691	   22.000	3200	  29.813	 358.676	  99.632	  18.225	 203.034	  56.398	62	0	   0.728	   6.475	   1.799	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:383	8,12546E+13	   13.801	   13.000	3200	  26.078	 361.535	 100.426	  14.618	 204.637	  56.844	64	0	   0.488	   6.528	   1.813	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:496	8,12549E+13	   13.914	   24.000	3400	  26.679	 364.565	 101.268	  15.487	 206.396	  57.332	67	0	   0.479	   6.583	   1.829	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:603	8,12552E+13	   14.021	   12.000	3200	  26.077	 367.344	 102.040	  14.573	 207.949	  57.764	68	0	   0.470	   6.633	   1.842	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:715	8,12555E+13	   14.132	   12.000	3200	  26.391	 370.290	 102.858	  15.181	 209.643	  58.234	69	0	   0.454	   6.684	   1.857	  55.000	  75.000	   0.000	 230.000	 280.000
17:45:25:823	8,12558E+13	   14.241	   12.000	3200	  26.324	 373.139	 103.650	  14.770	 211.242	  58.678	68	0	   0.478	   6.735	   1.871	  55.000	  75.000	   0.000	 230.000	 280.000
