System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:46:10:582	8,13772E+13	    7.240	   24.000	3400	  27.020	 189.956	  52.766	  15.745	 107.688	  29.913	65	0	   0.472	   3.393	   0.943	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:10:673	8,13774E+13	    7.331	   12.000	3200	  26.213	 192.331	  53.425	  14.685	 109.019	  30.283	66	0	   0.480	   3.437	   0.955	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:10:784	8,13777E+13	    7.442	   12.000	3200	  26.326	 195.253	  54.237	  14.947	 110.678	  30.744	68	0	   0.470	   3.489	   0.969	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:10:893	8,1378E+13	    7.551	   12.000	3200	  26.412	 198.128	  55.036	  15.010	 112.311	  31.198	63	0	   0.464	   3.540	   0.983	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:005	8,13783E+13	    7.662	   12.000	3200	  26.122	 201.040	  55.845	  14.887	 113.971	  31.659	68	0	   0.456	   3.590	   0.997	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:100	8,13786E+13	    7.757	   12.000	3200	  26.458	 203.549	  56.541	  15.034	 115.396	  32.055	70	0	   0.458	   3.634	   1.009	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:223	8,13789E+13	    7.880	   12.000	3300	  26.468	 206.811	  57.448	  15.148	 117.264	  32.573	65	0	   0.482	   3.693	   1.026	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:331	8,13792E+13	    7.989	   12.000	3200	  26.186	 209.651	  58.237	  14.693	 118.857	  33.016	66	0	   0.480	   3.745	   1.040	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:441	8,13795E+13	    8.099	   12.000	3200	  26.281	 212.545	  59.040	  14.938	 120.502	  33.473	69	0	   0.460	   3.796	   1.054	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:550	8,13798E+13	    8.207	   12.000	3200	  26.005	 215.359	  59.822	  14.696	 122.092	  33.915	71	0	   0.459	   3.846	   1.068	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:660	8,13801E+13	    8.318	   14.000	3200	  26.820	 218.332	  60.648	  15.426	 123.802	  34.390	67	0	   0.486	   3.899	   1.083	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:755	8,13803E+13	    8.413	   12.000	3200	  26.021	 220.803	  61.334	  14.646	 125.193	  34.776	62	0	   0.464	   3.944	   1.095	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:866	8,13806E+13	    8.523	   12.000	3200	  26.145	 223.683	  62.134	  14.823	 126.826	  35.229	67	0	   0.454	   3.994	   1.109	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:11:975	8,13809E+13	    8.633	   12.000	3200	  26.371	 226.580	  62.939	  14.976	 128.471	  35.686	68	0	   0.455	   4.044	   1.123	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:086	8,13812E+13	    8.743	   12.000	3200	  26.270	 229.475	  63.743	  14.950	 130.118	  36.144	67	0	   0.453	   4.094	   1.137	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:197	8,13815E+13	    8.854	   14.000	3200	  26.407	 232.411	  64.559	  15.089	 131.796	  36.610	63	0	   0.493	   4.148	   1.152	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:307	8,13818E+13	    8.964	   12.000	3200	  25.950	 235.266	  65.352	  14.562	 133.398	  37.055	68	0	   0.493	   4.203	   1.167	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:418	8,13821E+13	    9.075	   12.000	3200	  26.167	 238.163	  66.156	  14.727	 135.029	  37.508	66	0	   0.465	   4.254	   1.182	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:528	8,13824E+13	    9.185	   12.000	3200	  25.905	 241.021	  66.950	  14.623	 136.642	  37.956	63	0	   0.462	   4.305	   1.196	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:638	8,13827E+13	    9.295	   15.000	3300	  26.688	 243.958	  67.766	  15.338	 138.330	  38.425	68	0	   0.489	   4.359	   1.211	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:750	8,1383E+13	    9.408	   12.000	3200	  26.149	 246.889	  68.580	  14.801	 139.989	  38.886	63	0	   0.460	   4.410	   1.225	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:861	8,13833E+13	    9.519	   12.000	3200	  26.431	 249.833	  69.398	  14.929	 141.651	  39.348	70	0	   0.459	   4.461	   1.239	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:12:972	8,13836E+13	    9.629	   13.000	3200	  26.035	 252.710	  70.197	  14.782	 143.285	  39.801	68	0	   0.474	   4.514	   1.254	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:081	8,13839E+13	    9.739	   13.000	3200	  26.662	 255.630	  71.008	  15.168	 144.946	  40.263	64	0	   0.523	   4.571	   1.270	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:189	8,13842E+13	    9.847	   12.000	3200	  26.346	 258.476	  71.799	  14.983	 146.565	  40.712	68	0	   0.484	   4.624	   1.284	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:297	8,13845E+13	    9.955	   12.000	3200	  26.226	 261.309	  72.586	  14.859	 148.170	  41.158	67	0	   0.472	   4.675	   1.298	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:408	8,13848E+13	   10.065	   12.000	3200	  26.002	 264.176	  73.382	  14.701	 149.791	  41.608	72	0	   0.466	   4.726	   1.313	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:518	8,13851E+13	   10.176	   12.000	3200	  26.010	 267.058	  74.183	  14.604	 151.409	  42.058	74	0	   0.457	   4.777	   1.327	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:626	8,13854E+13	   10.283	   18.000	3200	  26.803	 269.925	  74.979	  15.442	 153.061	  42.517	64	0	   0.480	   4.828	   1.341	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:734	8,13857E+13	   10.392	   12.000	3200	  26.401	 272.798	  75.777	  14.988	 154.691	  42.970	68	0	   0.468	   4.879	   1.355	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:844	8,1386E+13	   10.502	   12.000	3200	  26.278	 275.694	  76.582	  14.962	 156.341	  43.428	68	0	   0.460	   4.930	   1.369	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:13:956	8,13863E+13	   10.613	   12.000	3200	  26.355	 278.623	  77.395	  15.029	 158.011	  43.892	69	0	   0.455	   4.980	   1.383	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:064	8,13866E+13	   10.722	   12.000	3200	  26.314	 281.487	  78.191	  14.919	 159.634	  44.343	63	0	   0.456	   5.030	   1.397	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:173	8,13869E+13	   10.831	   12.000	3200	  26.366	 284.360	  78.989	  14.994	 161.268	  44.797	70	0	   0.469	   5.081	   1.411	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:281	8,13872E+13	   10.939	   12.000	3200	  26.395	 287.206	  79.780	  14.990	 162.885	  45.246	68	0	   0.468	   5.131	   1.425	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:391	8,13875E+13	   11.048	   12.000	3300	  26.256	 290.076	  80.577	  14.969	 164.521	  45.700	68	0	   0.460	   5.182	   1.439	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:503	8,13878E+13	   11.160	   13.000	3200	  26.100	 292.999	  81.389	  14.711	 166.168	  46.158	67	0	   0.500	   5.238	   1.455	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:612	8,13881E+13	   11.270	   20.000	3200	  27.494	 296.017	  82.227	  16.062	 167.931	  46.648	65	0	   0.492	   5.292	   1.470	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:722	8,13884E+13	   11.380	   12.000	3200	  25.962	 298.875	  83.021	  14.629	 169.542	  47.095	65	0	   0.469	   5.343	   1.484	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:832	8,13887E+13	   11.490	   12.000	3200	  25.068	 301.632	  83.787	  13.682	 171.046	  47.513	66	0	   0.467	   5.395	   1.498	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:14:942	8,1389E+13	   11.600	   14.000	3200	  25.948	 304.487	  84.580	  14.582	 172.651	  47.958	66	0	   0.508	   5.450	   1.514	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:038	8,13892E+13	   11.696	   12.000	3200	  26.369	 307.013	  85.281	  14.933	 174.081	  48.356	71	0	   0.456	   5.494	   1.526	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:149	8,13895E+13	   11.806	   13.000	3200	  26.522	 309.940	  86.094	  15.225	 175.762	  48.823	68	0	   0.489	   5.548	   1.541	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:259	8,13898E+13	   11.916	   12.000	3200	  25.902	 312.789	  86.886	  14.508	 177.357	  49.266	63	0	   0.487	   5.602	   1.556	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:370	8,13901E+13	   12.027	   12.000	3200	  25.786	 315.658	  87.683	  14.507	 178.972	  49.714	67	0	   0.469	   5.654	   1.571	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:481	8,13904E+13	   12.138	   12.000	3200	  26.295	 318.575	  88.493	  14.907	 180.625	  50.174	69	0	   0.460	   5.705	   1.585	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:594	8,13908E+13	   12.253	   24.000	3400	  27.443	 321.718	  89.366	  15.956	 182.452	  50.681	65	0	   0.483	   5.760	   1.600	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:702	8,1391E+13	   12.360	   12.000	3200	  26.103	 324.513	  90.142	  14.758	 184.033	  51.120	69	0	   0.463	   5.810	   1.614	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:813	8,13913E+13	   12.471	   12.000	3200	  26.312	 327.427	  90.952	  14.900	 185.683	  51.579	69	0	   0.458	   5.860	   1.628	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:15:923	8,13916E+13	   12.580	   13.000	3200	  26.125	 330.294	  91.748	  14.934	 187.322	  52.034	67	0	   0.479	   5.913	   1.643	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:035	8,13919E+13	   12.692	   13.000	3200	  26.248	 333.227	  92.563	  14.810	 188.977	  52.494	68	0	   0.492	   5.968	   1.658	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:130	8,13922E+13	   12.788	   13.000	3200	  26.421	 335.757	  93.266	  15.013	 190.414	  52.893	68	0	   0.461	   6.012	   1.670	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:255	8,13925E+13	   12.913	   12.000	3200	  26.460	 339.065	  94.185	  15.100	 192.302	  53.417	70	0	   0.470	   6.071	   1.686	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:368	8,13928E+13	   13.025	   12.000	3200	  25.961	 341.984	  94.996	  14.683	 193.953	  53.876	67	0	   0.464	   6.123	   1.701	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:480	8,13932E+13	   13.137	   12.000	3200	  26.082	 344.897	  95.805	  14.667	 195.591	  54.331	68	0	   0.458	   6.174	   1.715	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:592	8,13935E+13	   13.250	   24.000	3400	  27.478	 347.998	  96.666	  16.071	 197.405	  54.835	65	0	   0.479	   6.228	   1.730	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:699	8,13937E+13	   13.357	   12.000	3200	  26.256	 350.805	  97.446	  14.868	 198.994	  55.276	69	0	   0.474	   6.279	   1.744	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:810	8,1394E+13	   13.468	   12.000	3200	  26.401	 353.743	  98.262	  15.093	 200.674	  55.743	70	0	   0.459	   6.330	   1.758	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:16:921	8,13944E+13	   13.579	   12.000	3200	  26.529	 356.684	  99.079	  15.133	 202.352	  56.209	65	0	   0.465	   6.382	   1.773	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:17:032	8,13947E+13	   13.690	   12.000	3200	  26.304	 359.600	  99.889	  14.905	 204.004	  56.668	68	0	   0.461	   6.433	   1.787	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:17:143	8,13949E+13	   13.800	   12.000	3200	  26.351	 362.505	 100.696	  15.061	 205.665	  57.129	68	0	   0.467	   6.484	   1.801	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:17:253	8,13952E+13	   13.910	   12.000	3200	  26.300	 365.401	 101.500	  14.952	 207.311	  57.586	61	0	   0.465	   6.535	   1.815	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:17:364	8,13956E+13	   14.022	   13.000	3200	  26.599	 368.375	 102.326	  15.177	 209.008	  58.058	66	0	   0.483	   6.589	   1.830	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:17:459	8,13958E+13	   14.116	   12.000	3200	  25.634	 370.794	 102.998	  14.365	 210.363	  58.434	70	0	   0.465	   6.633	   1.843	  55.000	  75.000	   0.000	 230.000	 280.000
17:46:17:590	8,13962E+13	   14.248	   24.000	3400	  27.355	 374.388	 103.997	  15.853	 212.446	  59.013	59	0	   0.480	   6.696	   1.860	  55.000	  75.000	   0.000	 230.000	 280.000
