System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:45:38:998, 81291502620223,    1.660,   13.000, 3200,  26.385,  43.494,  12.082,  14.870,  24.623,   6.840, 69,  0,   0.478,   0.793,   0.220,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:106, 81291794739139,    1.768,   12.000, 3200,  26.413,  46.339,  12.872,  14.974,  26.236,   7.288, 65,  0,   0.467,   0.844,   0.234,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:215, 81292089230911,    1.876,   14.000, 3200,  26.524,  49.219,  13.672,  15.289,  27.896,   7.749, 58,  0,   0.508,   0.899,   0.250,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:327, 81292392703830,    1.988,   23.000, 3200,  28.820,  52.444,  14.568,  17.496,  29.854,   8.293, 67,  0,   0.556,   0.961,   0.267,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:436, 81292690984473,    2.098,   52.000, 3300,  38.845,  56.716,  15.754,  27.204,  32.846,   9.124, 72,  0,   0.961,   1.067,   0.296,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:548, 81292992631090,    2.209,   17.000, 3200,  27.337,  59.757,  16.599,  16.025,  34.628,   9.619, 68,  0,   0.480,   1.120,   0.311,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:657, 81293288022902,    2.318,   12.000, 3200,  25.860,  62.573,  17.382,  14.475,  36.205,  10.057, 74,  0,   0.461,   1.170,   0.325,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:766, 81293583553797,    2.427,   12.000, 3200,  25.878,  65.393,  18.165,  14.497,  37.784,  10.496, 62,  0,   0.465,   1.221,   0.339,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:876, 81293882123592,    2.537,   12.000, 3200,  25.730,  68.226,  18.952,  14.399,  39.370,  10.936, 68,  0,   0.465,   1.272,   0.353,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:39:987, 81294182662896,    2.648,   12.000, 3200,  26.108,  71.119,  19.755,  14.701,  40.999,  11.389, 64,  0,   0.488,   1.326,   0.368,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:097, 81294481617398,    2.758,   15.000, 3200,  26.347,  74.024,  20.562,  15.008,  42.653,  11.848, 63,  0,   0.498,   1.381,   0.384,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:206, 81294779242881,    2.868,   12.000, 3200,  25.905,  76.867,  21.352,  14.479,  44.242,  12.289, 66,  0,   0.484,   1.434,   0.398,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:316, 81295077311342,    2.978,   12.000, 3300,  25.833,  79.706,  22.141,  14.440,  45.829,  12.730, 66,  0,   0.465,   1.485,   0.413,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:426, 81295375136121,    3.088,   12.000, 3300,  25.943,  82.555,  22.932,  14.543,  47.426,  13.174, 63,  0,   0.457,   1.536,   0.427,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:525, 81295644681901,    3.187,   24.000, 3300,  27.343,  85.272,  23.687,  16.065,  49.023,  13.617, 61,  0,   0.506,   1.586,   0.441,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:634, 81295937801267,    3.295,   12.000, 3200,  25.478,  88.026,  24.452,  14.126,  50.550,  14.042, 67,  0,   0.481,   1.638,   0.455,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:742, 81296230537483,    3.403,   12.000, 3200,  25.605,  90.790,  25.219,  14.214,  52.084,  14.468, 67,  0,   0.470,   1.689,   0.469,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:852, 81296528905327,    3.513,   13.000, 3200,  25.709,  93.618,  26.005,  14.330,  53.660,  14.906, 68,  0,   0.497,   1.743,   0.484,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:40:961, 81296824315442,    3.622,   12.000, 3200,  25.547,  96.401,  26.778,  14.184,  55.205,  15.335, 66,  0,   0.458,   1.793,   0.498,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:070, 81297120639844,    3.731,   12.000, 3200,  25.918,  99.233,  27.565,  14.624,  56.803,  15.779, 70,  0,   0.467,   1.844,   0.512,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:181, 81297421679487,    3.842,   12.000, 3200,  25.920, 102.110,  28.364,  14.564,  58.420,  16.228, 67,  0,   0.470,   1.896,   0.527,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:288, 81297711263058,    3.949,   12.000, 3200,  25.846, 104.870,  29.131,  14.434,  59.961,  16.656, 68,  0,   0.465,   1.946,   0.541,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:396, 81298006499485,    4.058,   12.000, 3200,  25.828, 107.682,  29.912,  14.427,  61.532,  17.092, 63,  0,   0.458,   1.996,   0.554,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:538, 81298391794242,    4.200,   24.000, 3400,  26.755, 111.483,  30.967,  15.428,  63.724,  17.701, 65,  0,   0.475,   2.063,   0.573,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:615, 81298598813460,    4.276,   12.000, 3200,  25.155, 113.403,  31.501,  13.839,  64.780,  17.994, 67,  0,   0.476,   2.100,   0.583,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:725, 81298896749242,    4.386,   12.000, 3200,  25.605, 116.216,  32.282,  14.220,  66.342,  18.428, 62,  0,   0.464,   2.151,   0.597,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:837, 81299199996015,    4.498,   12.000, 3200,  26.192, 119.145,  33.096,  14.791,  67.996,  18.888, 68,  0,   0.456,   2.202,   0.612,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:41:948, 81299501110474,    4.609,   12.000, 3200,  26.030, 122.035,  33.899,  14.680,  69.626,  19.341, 67,  0,   0.460,   2.253,   0.626,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:059, 81299802171903,    4.720,   12.000, 3200,  25.754, 124.894,  34.693,  14.390,  71.224,  19.784, 63,  0,   0.463,   2.304,   0.640,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:169, 81300100580742,    4.830,   13.000, 3200,  26.010, 127.756,  35.488,  14.653,  72.836,  20.232, 67,  0,   0.483,   2.357,   0.655,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:279, 81300401047591,    4.941,   12.000, 3200,  25.645, 130.597,  36.277,  14.235,  74.413,  20.670, 69,  0,   0.463,   2.409,   0.669,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:389, 81300698763916,    5.051,   12.000, 3200,  26.099, 133.462,  37.073,  14.673,  76.024,  21.118, 69,  0,   0.460,   2.459,   0.683,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:501, 81301002855644,    5.163,   13.000, 3200,  26.041, 136.382,  37.884,  14.718,  77.674,  21.576, 73,  0,   0.455,   2.510,   0.697,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:613, 81301305542390,    5.274,   14.000, 3200,  26.825, 139.376,  38.716,  15.372,  79.390,  22.053, 68,  0,   0.484,   2.564,   0.712,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:723, 81301602761493,    5.384,   12.000, 3200,  25.570, 142.178,  39.494,  14.341,  80.961,  22.489, 68,  0,   0.466,   2.615,   0.726,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:818, 81301862870727,    5.480,   12.000, 3200,  25.986, 144.671,  40.186,  14.602,  82.362,  22.878, 68,  0,   0.456,   2.659,   0.739,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:42:929, 81302161740131,    5.590,   12.000, 3200,  26.079, 147.545,  40.985,  14.775,  83.990,  23.331, 68,  0,   0.474,   2.711,   0.753,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:041, 81302465577435,    5.702,   12.000, 3200,  25.981, 150.455,  41.793,  14.618,  85.628,  23.786, 68,  0,   0.485,   2.766,   0.768,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:153, 81302768953930,    5.814,   12.000, 3200,  25.723, 153.333,  42.592,  14.315,  87.229,  24.230, 63,  0,   0.470,   2.818,   0.783,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:261, 81303062669916,    5.922,   12.000, 3200,  26.039, 156.153,  43.376,  14.755,  88.827,  24.674, 69,  0,   0.472,   2.869,   0.797,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:370, 81303360197118,    6.032,   12.000, 3200,  25.914, 158.996,  44.165,  14.483,  90.416,  25.116, 68,  0,   0.472,   2.921,   0.811,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:479, 81303653388856,    6.140,   12.000, 3200,  25.903, 161.796,  44.943,  14.561,  91.990,  25.553, 66,  0,   0.458,   2.971,   0.825,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:591, 81303956953090,    6.252,   15.000, 3200,  26.884, 164.805,  45.779,  15.489,  93.724,  26.034, 64,  0,   0.487,   3.025,   0.840,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:701, 81304255259493,    6.362,   12.000, 3200,  25.722, 167.635,  46.565,  14.364,  95.304,  26.473, 67,  0,   0.457,   3.075,   0.854,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:810, 81304553248178,    6.472,   13.000, 3200,  25.865, 170.477,  47.355,  14.462,  96.893,  26.915, 64,  0,   0.488,   3.129,   0.869,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:43:922, 81304854429965,    6.583,   12.000, 3200,  25.789, 173.341,  48.150,  14.438,  98.497,  27.360, 64,  0,   0.461,   3.180,   0.883,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:032, 81305152821463,    6.693,   12.000, 3200,  25.856, 176.185,  48.940,  14.489, 100.091,  27.803, 64,  0,   0.461,   3.231,   0.897,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:139, 81305445657838,    6.801,   13.000, 3200,  26.049, 178.998,  49.722,  14.663, 101.674,  28.243, 65,  0,   0.494,   3.284,   0.912,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:249, 81305743118723,    6.911,   13.000, 3200,  26.418, 181.896,  50.527,  14.964, 103.315,  28.699, 67,  0,   0.486,   3.337,   0.927,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:359, 81306039863419,    7.020,   12.000, 3200,  26.117, 184.753,  51.320,  14.845, 104.940,  29.150, 68,  0,   0.464,   3.388,   0.941,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:468, 81306335457632,    7.129,   13.000, 3200,  26.205, 187.610,  52.114,  14.833, 106.556,  29.599, 59,  0,   0.474,   3.440,   0.956,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:576, 81306628624812,    7.237,   16.000, 3200,  26.650, 190.491,  52.914,  15.323, 108.213,  30.059, 67,  0,   0.493,   3.493,   0.970,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:685, 81306924320910,    7.346,   12.000, 3200,  25.875, 193.312,  53.698,  14.519, 109.796,  30.499, 69,  0,   0.458,   3.543,   0.984,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:797, 81307228532625,    7.458,   12.000, 3300,  25.751, 196.200,  54.500,  14.422, 111.414,  30.948, 68,  0,   0.458,   3.594,   0.998,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:44:907, 81307526140333,    7.568,   12.000, 3200,  25.867, 199.039,  55.289,  14.453, 113.000,  31.389, 67,  0,   0.462,   3.645,   1.013,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:018, 81307829053214,    7.680,   12.000, 3300,  26.348, 201.982,  56.106,  14.907, 114.665,  31.851, 67,  0,   0.485,   3.699,   1.028,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:128, 81308127050280,    7.790,   12.000, 3200,  26.082, 204.848,  56.902,  14.691, 116.279,  32.300, 67,  0,   0.462,   3.750,   1.042,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:236, 81308420574527,    7.898,   14.000, 3200,  26.497, 207.716,  57.699,  15.166, 117.920,  32.756, 67,  0,   0.509,   3.805,   1.057,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:348, 81308722163892,    8.009,   13.000, 3200,  25.858, 210.591,  58.498,  14.523, 119.535,  33.204, 68,  0,   0.479,   3.858,   1.072,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:443, 81308980514395,    8.104,   12.000, 3200,  25.625, 213.032,  59.176,  14.326, 120.900,  33.583, 74,  0,   0.459,   3.902,   1.084,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:554, 81309280918023,    8.215,   17.000, 3200,  26.784, 215.999,  60.000,  15.372, 122.603,  34.056, 64,  0,   0.484,   3.956,   1.099,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:665, 81309583307135,    8.327,   12.000, 3200,  26.107, 218.910,  60.808,  14.628, 124.234,  34.509, 70,  0,   0.459,   4.007,   1.113,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:776, 81309883345644,    8.437,   12.000, 3200,  26.193, 221.808,  61.613,  14.994, 125.892,  34.970, 69,  0,   0.458,   4.058,   1.127,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:887, 81310184705994,    8.549,   12.000, 3200,  26.520, 224.755,  62.432,  14.940, 127.553,  35.431, 69,  0,   0.461,   4.109,   1.141,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:45:999, 81310487364554,    8.660,   12.000, 3200,  26.041, 227.661,  63.239,  14.820, 129.206,  35.891, 69,  0,   0.462,   4.160,   1.156,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:110, 81310790447275,    8.772,   12.000, 3200,  26.396, 230.611,  64.059,  14.974, 130.880,  36.356, 70,  0,   0.469,   4.213,   1.170,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:219, 81311086084550,    8.881,   13.000, 3200,  26.346, 233.483,  64.856,  14.981, 132.513,  36.809, 70,  0,   0.471,   4.264,   1.184,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:331, 81311389239723,    8.993,   12.000, 3200,  26.454, 236.440,  65.678,  15.031, 134.193,  37.276, 70,  0,   0.460,   4.316,   1.199,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:442, 81311688630705,    9.103,   12.000, 3200,  26.365, 239.350,  66.486,  15.104, 135.861,  37.739, 63,  0,   0.457,   4.366,   1.213,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:546, 81311974780817,    9.209,   55.000, 3300,  29.830, 242.498,  67.361,  18.235, 137.785,  38.273, 61,  0,   0.732,   4.443,   1.234,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:646, 81312244024195,    9.308,   29.000, 3200,  33.320, 245.806,  68.279,  21.965, 139.965,  38.879, 62,  0,   0.658,   4.509,   1.252,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:755, 81312539621386,    9.417,   23.000, 3200,  30.495, 249.130,  69.203,  19.064, 142.043,  39.456, 61,  0,   0.617,   4.576,   1.271,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:879, 81312875562751,    9.541,   23.000, 3200,  30.712, 252.934,  70.259,  19.213, 144.423,  40.118, 63,  0,   0.625,   4.653,   1.293,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:46:975, 81313135276461,    9.636,   24.000, 3200,  31.293, 255.931,  71.092,  20.088, 146.347,  40.652, 67,  0,   0.666,   4.717,   1.310,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:085, 81313435265469,    9.747,   24.000, 3200,  31.700, 259.437,  72.066,  20.131, 148.574,  41.270, 63,  0,   0.668,   4.791,   1.331,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:195, 81313730837798,    9.856,   24.000, 3200,  31.210, 262.839,  73.011,  19.748, 150.726,  41.868, 66,  0,   0.717,   4.869,   1.353,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:317, 81314064160828,    9.979,   25.000, 3200,  31.475, 266.707,  74.085,  19.814, 153.161,  42.545, 65,  0,   1.195,   5.016,   1.393,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:412, 81314319438897,   10.073,   24.000, 3200,  31.334, 269.657,  74.905,  19.939, 155.038,  43.066, 66,  0,   0.639,   5.076,   1.410,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:534, 81314650713586,   10.195,   33.000, 3200,  31.960, 273.561,  75.989,  20.625, 157.557,  43.766, 63,  0,   0.689,   5.160,   1.433,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:631, 81314915692524,   10.293,   24.000, 3200,  31.621, 276.650,  76.847,  19.922, 159.504,  44.307, 65,  0,   0.783,   5.237,   1.455,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:743, 81315217067572,   10.404,   25.000, 3200,  31.782, 280.182,  77.828,  20.221, 161.751,  44.931, 64,  0,   1.074,   5.356,   1.488,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:851, 81315510779734,   10.512,   26.000, 3200,  32.056, 283.654,  78.793,  20.614, 163.983,  45.551, 65,  0,   0.911,   5.455,   1.515,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:47:963, 81315813643406,   10.624,   24.000, 3200,  31.369, 287.157,  79.766,  19.832, 166.198,  46.166, 65,  0,   0.662,   5.529,   1.536,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:071, 81316107282347,   10.732,   25.000, 3200,  31.935, 290.615,  80.726,  20.567, 168.425,  46.785, 71,  0,   0.689,   5.604,   1.557,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:181, 81316406972091,   10.843,   25.000, 3200,  31.476, 294.093,  81.692,  19.760, 170.609,  47.391, 63,  0,   0.926,   5.706,   1.585,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:290, 81316703130791,   10.952,   25.000, 3200,  31.426, 297.525,  82.646,  19.894, 172.781,  47.995, 66,  0,   1.095,   5.825,   1.618,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:400, 81317001547571,   11.062,   15.000, 3300,  27.171, 300.514,  83.476,  15.734, 174.512,  48.476, 70,  0,   0.576,   5.889,   1.636,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:527, 81317347481119,   11.190,   24.000, 3400,  27.152, 303.978,  84.438,  15.695, 176.514,  49.032, 62,  0,   0.477,   5.950,   1.653,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:617, 81317589259396,   11.279,   26.000, 3200,  30.340, 306.683,  85.190,  19.011, 178.209,  49.503, 64,  0,   0.528,   5.997,   1.666,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:726, 81317883182906,   11.387,   29.000, 3200,  31.149, 310.059,  86.127,  19.854, 180.361,  50.100, 63,  0,   0.478,   6.049,   1.680,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:836, 81318183079114,   11.498,   15.000, 3200,  27.519, 313.102,  86.973,  16.063, 182.137,  50.594, 63,  0,   0.484,   6.102,   1.695,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:48:946, 81318481328472,   11.608,   31.000, 3200,  31.412, 316.556,  87.932,  20.040, 184.341,  51.206, 62,  0,   0.517,   6.159,   1.711,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:056, 81318778144265,   11.717,   20.000, 3200,  28.999, 319.730,  88.814,  17.705, 186.279,  51.744, 69,  0,   0.492,   6.213,   1.726,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:167, 81319079439391,   11.828,   13.000, 3200,  26.677, 322.694,  89.637,  15.305, 187.979,  52.216, 70,  0,   0.500,   6.268,   1.741,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:276, 81319374765572,   11.937,   30.000, 3200,  32.167, 326.197,  90.610,  20.833, 190.248,  52.847, 67,  0,   0.488,   6.321,   1.756,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:385, 81319670007808,   12.046,   21.000, 3200,  29.668, 329.426,  91.507,  18.233, 192.233,  53.398, 69,  0,   0.479,   6.374,   1.770,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:492, 81319960425916,   12.153,   12.000, 3200,  26.405, 332.254,  92.293,  15.045, 193.844,  53.846, 65,  0,   0.457,   6.423,   1.784,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:600, 81320255291574,   12.262,   19.000, 3200,  27.917, 335.289,  93.136,  16.518, 195.640,  54.344, 63,  0,   0.491,   6.476,   1.799,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:710, 81320553567075,   12.372,   31.000, 3200,  32.320, 338.844,  94.123,  20.934, 197.942,  54.984, 61,  0,   0.503,   6.531,   1.814,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:818, 81320846649087,   12.480,   19.000, 3200,  28.349, 341.908,  94.974,  16.986, 199.778,  55.494, 72,  0,   0.478,   6.583,   1.829,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:49:928, 81321144265854,   12.590,   12.000, 3200,  26.473, 344.813,  95.781,  15.049, 201.429,  55.953, 63,  0,   0.466,   6.634,   1.843,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:040, 81321446579985,   12.701,   17.000, 3200,  27.873, 347.920,  96.644,  16.655, 203.286,  56.468, 63,  0,   0.494,   6.689,   1.858,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:147, 81321738373298,   12.809,   32.000, 3200,  33.385, 351.512,  97.642,  21.869, 205.639,  57.122, 63,  0,   0.517,   6.745,   1.874,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:257, 81322035805975,   12.918,   17.000, 3200,  27.649, 354.544,  98.485,  16.433, 207.441,  57.623, 68,  0,   0.490,   6.799,   1.889,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:366, 81322332637730,   13.028,   12.000, 3200,  26.577, 357.453,  99.293,  15.091, 209.093,  58.081, 70,  0,   0.462,   6.849,   1.903,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:478, 81322634986851,   13.139,   12.000, 3200,  26.362, 360.392, 100.109,  15.109, 210.777,  58.549, 69,  0,   0.459,   6.900,   1.917,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:588, 81322935091824,   13.250,   37.000, 3200,  30.941, 363.816, 101.060,  19.488, 212.934,  59.148, 62,  0,   0.527,   6.959,   1.933,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:697, 81323229768352,   13.359,   27.000, 3200,  31.357, 367.223, 102.006,  19.858, 215.092,  59.748, 67,  0,   0.488,   7.012,   1.948,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:808, 81323529245525,   13.469,   12.000, 3200,  26.015, 370.096, 102.804,  14.754, 216.721,  60.200, 70,  0,   0.459,   7.062,   1.962,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:50:919, 81323830993130,   13.580,   12.000, 3200,  26.233, 373.015, 103.615,  14.935, 218.383,  60.662, 72,  0,   0.459,   7.113,   1.976,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:51:029, 81324128458621,   13.690,   12.000, 3200,  26.330, 375.903, 104.417,  14.892, 220.016,  61.116, 69,  0,   0.459,   7.164,   1.990,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:51:139, 81324429451346,   13.801,   20.000, 3200,  28.279, 379.041, 105.289,  16.945, 221.897,  61.638, 63,  0,   0.478,   7.217,   2.005,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:51:251, 81324731138726,   13.912,   32.000, 3200,  31.830, 382.582, 106.273,  20.479, 224.175,  62.271, 62,  0,   0.525,   7.275,   2.021,  55.000,  75.000,   0.000, 230.000, 280.000
17:45:51:361, 81325031234109,   14.023,   13.000, 3200,  26.369, 385.500, 107.083,  14.912, 225.825,  62.729, 67,  0,   0.462,   7.326,   2.035,  55.000,  75.000,   0.000, 230.000, 280.000
