System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:24:22:506, 77829655825982,    1.196,   85.000, 3200,  37.581,  45.649,  12.680,  33.156,  33.244,   9.235, 73,  0,   1.637,   1.501,   0.417,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:22:620, 77829963121691,    1.309,   80.000, 3200,  37.507,  49.899,  13.861,  33.314,  37.019,  10.283, 69,  0,   1.521,   1.674,   0.465,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:22:726, 77830251201125,    1.415,   70.000, 3200,  36.204,  53.744,  14.929,  32.033,  40.422,  11.228, 72,  0,   1.413,   1.824,   0.507,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:22:834, 77830542184316,    1.522,   63.000, 3200,  33.184,  57.305,  15.918,  28.733,  43.505,  12.085, 68,  0,   1.298,   1.963,   0.545,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:22:956, 77830873886206,    1.645,   81.000, 3200,  36.735,  61.798,  17.166,  32.436,  47.472,  13.187, 70,  0,   1.710,   2.172,   0.603,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:064, 77831166545426,    1.753,   83.000, 3200,  36.408,  65.727,  18.257,  32.052,  50.931,  14.147, 68,  0,   1.551,   2.339,   0.650,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:174, 77831465317777,    1.863,   30.000, 3200,  24.592,  68.436,  19.010,  20.531,  53.193,  14.776, 66,  0,   0.901,   2.439,   0.677,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:284, 77831766174333,    1.974,   18.000, 3300,  18.995,  70.543,  19.595,  15.053,  54.862,  15.240, 64,  0,   0.667,   2.513,   0.698,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:393, 77832057725358,    2.081,   20.000, 3200,  19.888,  72.681,  20.189,  15.998,  56.582,  15.717, 62,  0,   0.668,   2.585,   0.718,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:504, 77832361018121,    2.193,   14.000, 3200,  18.439,  74.743,  20.762,  14.507,  58.205,  16.168, 66,  0,   0.554,   2.646,   0.735,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:612, 77832652373583,    2.301,   21.000, 3200,  20.189,  76.912,  21.365,  16.162,  59.941,  16.650, 64,  0,   0.661,   2.717,   0.755,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:718, 77832939056690,    2.406,   14.000, 3200,  18.144,  78.830,  21.897,  14.370,  61.460,  17.072, 66,  0,   0.531,   2.774,   0.770,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:834, 77833254673115,    2.523,   26.000, 3400,  21.089,  81.285,  22.579,  17.047,  63.444,  17.623, 57,  0,   0.673,   2.852,   0.792,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:23:932, 77833522789561,    2.622,   15.000, 3300,  18.784,  83.142,  23.095,  14.826,  64.910,  18.030, 59,  0,   0.572,   2.908,   0.808,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:042, 77833820249565,    2.731,   20.000, 3200,  20.211,  85.358,  23.711,  16.383,  66.706,  18.530, 66,  0,   0.646,   2.979,   0.828,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:151, 77834115375131,    2.840,   14.000, 3200,  18.671,  87.390,  24.275,  14.737,  68.310,  18.975, 66,  0,   0.549,   3.039,   0.844,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:260, 77834410887209,    2.949,   20.000, 3200,  20.212,  89.593,  24.887,  16.255,  70.081,  19.467, 65,  0,   0.662,   3.111,   0.864,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:368, 77834703315555,    3.057,   14.000, 3200,  18.661,  91.605,  25.446,  14.750,  71.672,  19.909, 67,  0,   0.546,   3.170,   0.881,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:474, 77834992633590,    3.164,   21.000, 3200,  20.422,  93.783,  26.051,  16.388,  73.420,  20.394, 64,  0,   0.675,   3.242,   0.901,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:583, 77835286986579,    3.272,   14.000, 3200,  18.201,  95.759,  26.600,  14.394,  74.982,  20.828, 66,  0,   0.534,   3.300,   0.917,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:693, 77835583528080,    3.381,   19.000, 3200,  20.286,  97.977,  27.216,  16.388,  76.774,  21.326, 63,  0,   0.639,   3.370,   0.936,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:824, 77835941180714,    3.513,   25.000, 3400,  19.224, 100.512,  27.920,  15.363,  78.800,  21.889, 62,  0,   0.535,   3.440,   0.956,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:24:926, 77836214980715,    3.614,   20.000, 3200,  20.031, 102.535,  28.482,  16.012,  80.417,  22.338, 62,  0,   0.664,   3.507,   0.974,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:035, 77836512373554,    3.724,   14.000, 3200,  18.647, 104.579,  29.050,  14.694,  82.028,  22.786, 63,  0,   0.548,   3.567,   0.991,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:144, 77836807056327,    3.833,   20.000, 3200,  19.978, 106.750,  29.653,  15.973,  83.764,  23.268, 66,  0,   0.671,   3.640,   1.011,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:252, 77837101227983,    3.941,   48.000, 3200,  31.748, 110.194,  30.609,  25.492,  86.529,  24.036, 63,  0,   1.011,   3.750,   1.042,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:360, 77837393753576,    4.049,   25.000, 3200,  24.858, 112.875,  31.354,  18.311,  88.504,  24.584, 64,  0,   0.710,   3.827,   1.063,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:470, 77837690603979,    4.158,   14.000, 3200,  21.566, 115.236,  32.010,  15.327,  90.182,  25.050, 69,  0,   0.514,   3.883,   1.079,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:579, 77837989918684,    4.269,   20.000, 3200,  22.903, 117.763,  32.712,  16.378,  91.989,  25.553, 66,  0,   0.674,   3.957,   1.099,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:688, 77838285647764,    4.378,   14.000, 3300,  21.191, 120.074,  33.354,  14.850,  93.608,  26.002, 68,  0,   0.540,   4.016,   1.116,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:800, 77838585274066,    4.488,   20.000, 3200,  22.281, 122.536,  34.038,  15.999,  95.376,  26.493, 65,  0,   0.640,   4.087,   1.135,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:25:906, 77838875290467,    4.595,   17.000, 3200,  22.542, 124.946,  34.707,  16.152,  97.103,  26.973, 63,  0,   0.568,   4.147,   1.152,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:015, 77839168212813,    4.703,   20.000, 3200,  22.857, 127.415,  35.393,  16.462,  98.881,  27.467, 60,  0,   0.653,   4.218,   1.172,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:123, 77839464915867,    4.813,   14.000, 3200,  21.587, 129.777,  36.049,  15.149, 100.539,  27.927, 68,  0,   0.537,   4.277,   1.188,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:231, 77839755916445,    4.920,   20.000, 3200,  22.798, 132.223,  36.729,  16.502, 102.309,  28.419, 62,  0,   0.637,   4.345,   1.207,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:338, 77840046585577,    5.027,   15.000, 3200,  21.328, 134.509,  37.364,  14.961, 103.913,  28.865, 63,  0,   0.573,   4.406,   1.224,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:449, 77840347329715,    5.138,   37.000, 3200,  27.945, 137.608,  38.224,  21.509, 106.298,  29.527, 65,  0,   0.727,   4.487,   1.246,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:561, 77840650979215,    5.250,   16.000, 3200,  22.470, 140.124,  38.923,  16.109, 108.102,  30.028, 56,  0,   0.586,   4.553,   1.265,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:668, 77840941795712,    5.357,   16.000, 3200,  21.182, 142.395,  39.554,  14.849, 109.694,  30.471, 58,  0,   0.573,   4.614,   1.282,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:776, 77841232353991,    5.464,   17.000, 3200,  22.109, 144.764,  40.212,  15.787, 111.385,  30.940, 55,  0,   0.603,   4.679,   1.300,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:883, 77841523278102,    5.572,   17.000, 3200,  23.216, 147.254,  40.904,  16.706, 113.177,  31.438, 67,  0,   0.602,   4.743,   1.318,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:26:993, 77841821421104,    5.682,   17.000, 3200,  22.645, 149.744,  41.595,  16.264, 114.965,  31.935, 57,  0,   0.594,   4.809,   1.336,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:101, 77842114020266,    5.789,   17.000, 3200,  21.318, 152.044,  42.234,  15.141, 116.599,  32.389, 65,  0,   0.567,   4.870,   1.353,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:209, 77842406903463,    5.897,   25.000, 3200,  25.242, 154.770,  42.992,  18.823, 118.632,  32.953, 60,  0,   0.721,   4.948,   1.374,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:332, 77842742290061,    6.021,   18.000, 3200,  21.336, 157.408,  43.725,  14.893, 120.474,  33.465, 62,  0,   0.594,   5.021,   1.395,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:439, 77843030270278,    6.127,   20.000, 3300,  23.117, 159.863,  44.406,  16.730, 122.250,  33.958, 60,  0,   0.606,   5.085,   1.413,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:547, 77843324286571,    6.236,   15.000, 3200,  21.418, 162.185,  45.051,  14.955, 123.871,  34.409, 62,  0,   0.564,   5.147,   1.430,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:658, 77843626573904,    6.347,   20.000, 3200,  22.932, 164.741,  45.761,  16.642, 125.726,  34.924, 60,  0,   0.600,   5.214,   1.448,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:767, 77843922741807,    6.456,   15.000, 3200,  21.219, 167.058,  46.405,  14.932, 127.357,  35.377, 63,  0,   0.556,   5.274,   1.465,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:878, 77844221006275,    6.566,   28.000, 3200,  26.439, 169.966,  47.213,  17.632, 129.296,  35.916, 65,  0,   0.649,   5.346,   1.485,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:27:989, 77844524334104,    6.678,   14.000, 3200,  25.867, 172.859,  48.016,  14.455, 130.913,  36.365, 65,  0,   0.546,   5.407,   1.502,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:098, 77844819519557,    6.787,   19.000, 3200,  27.503, 175.853,  48.848,  16.036, 132.658,  36.850, 63,  0,   0.633,   5.476,   1.521,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:205, 77845109986510,    6.894,   14.000, 3200,  26.349, 178.675,  49.632,  14.963, 134.261,  37.295, 60,  0,   0.541,   5.533,   1.537,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:314, 77845405648258,    7.003,   20.000, 3200,  28.025, 181.730,  50.481,  16.602, 136.071,  37.797, 66,  0,   0.644,   5.604,   1.557,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:425, 77845704373375,    7.113,   14.000, 3200,  26.486, 184.648,  51.291,  15.144, 137.739,  38.261, 63,  0,   0.523,   5.661,   1.573,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:531, 77845994197805,    7.220,   20.000, 3300,  27.813, 187.620,  52.117,  16.341, 139.485,  38.746, 65,  0,   0.656,   5.731,   1.592,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:640, 77846289884082,    7.329,   14.000, 3200,  26.170, 190.473,  52.909,  14.788, 141.098,  39.194, 68,  0,   0.536,   5.790,   1.608,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:748, 77846582279132,    7.437,   20.000, 3200,  27.609, 193.450,  53.736,  16.104, 142.834,  39.676, 66,  0,   0.669,   5.862,   1.628,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:856, 77846873847004,    7.544,   18.000, 3200,  27.114, 196.365,  54.546,  15.854, 144.538,  40.150, 67,  0,   0.533,   5.919,   1.644,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:28:962, 77847161439287,    7.651,   20.000, 3200,  28.096, 199.344,  55.373,  16.410, 146.279,  40.633, 67,  0,   0.649,   5.988,   1.663,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:069, 77847451406380,    7.757,   14.000, 3200,  25.826, 202.106,  56.140,  14.672, 147.847,  41.069, 62,  0,   0.505,   6.042,   1.678,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:190, 77847779096285,    7.878,   20.000, 3200,  27.534, 205.432,  57.065,  16.038, 149.785,  41.607, 61,  0,   0.649,   6.120,   1.700,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:299, 77848075249528,    7.987,   15.000, 3200,  26.857, 208.365,  57.879,  15.282, 151.454,  42.071, 67,  0,   0.532,   6.178,   1.716,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:409, 77848373204320,    8.097,   19.000, 3200,  27.217, 211.355,  58.710,  15.983, 153.210,  42.558, 65,  0,   0.630,   6.248,   1.735,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:519, 77848672972673,    8.208,   14.000, 3200,  26.747, 214.312,  59.531,  15.273, 154.898,  43.027, 67,  0,   0.508,   6.304,   1.751,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:628, 77848966977728,    8.316,   19.000, 3200,  27.355, 217.277,  60.355,  16.008, 156.634,  43.509, 69,  0,   0.632,   6.372,   1.770,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:736, 77849259682550,    8.424,   14.000, 3200,  27.371, 220.231,  61.175,  15.981, 158.358,  43.988, 69,  0,   0.511,   6.427,   1.785,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:845, 77849555508366,    8.533,   21.000, 3200,  29.106, 223.406,  62.057,  17.665, 160.285,  44.524, 62,  0,   0.669,   6.500,   1.806,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:29:954, 77849853343923,    8.643,   17.000, 3200,  26.865, 226.357,  62.877,  15.490, 161.986,  44.996, 56,  0,   0.583,   6.564,   1.823,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:065, 77850154281707,    8.754,   16.000, 3200,  26.994, 229.352,  63.709,  15.502, 163.707,  45.474, 67,  0,   0.573,   6.628,   1.841,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:173, 77850447377740,    8.862,   19.000, 3200,  27.644, 232.340,  64.539,  16.215, 165.459,  45.961, 60,  0,   0.633,   6.696,   1.860,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:280, 77850736773767,    8.969,   14.000, 3200,  25.723, 235.084,  65.301,  14.258, 166.980,  46.383, 67,  0,   0.534,   6.753,   1.876,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:391, 77851036028945,    9.079,   19.000, 3200,  27.627, 238.133,  66.148,  16.267, 168.775,  46.882, 60,  0,   0.623,   6.822,   1.895,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:497, 77851325911602,    9.186,   25.000, 3200,  29.473, 241.283,  67.023,  17.982, 170.698,  47.416, 61,  0,   0.729,   6.900,   1.917,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:605, 77851616465294,    9.293,   20.000, 3200,  27.764, 244.258,  67.849,  16.471, 172.462,  47.906, 60,  0,   0.635,   6.968,   1.936,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:715, 77851917300872,    9.404,   13.000, 3200,  25.962, 247.138,  68.649,  14.449, 174.065,  48.351, 72,  0,   0.528,   7.027,   1.952,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:830, 77852230502884,    9.520,   25.000, 3400,  28.815, 250.465,  69.574,  17.274, 176.060,  48.906, 62,  0,   0.645,   7.101,   1.973,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:30:932, 77852505673209,    9.621,   14.000, 3200,  25.999, 253.103,  70.307,  14.704, 177.552,  49.320, 65,  0,   0.549,   7.157,   1.988,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:043, 77852805520146,    9.732,   19.000, 3200,  27.886, 256.187,  71.163,  16.349, 179.359,  49.822, 60,  0,   0.639,   7.227,   2.008,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:153, 77853102541067,    9.841,   23.000, 3200,  28.350, 259.292,  72.025,  17.013, 181.223,  50.340, 62,  0,   0.667,   7.300,   2.028,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:259, 77853392693876,    9.948,   20.000, 3200,  27.538, 262.238,  72.844,  16.098, 182.945,  50.818, 61,  0,   0.663,   7.371,   2.048,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:367, 77853684976900,   10.056,   14.000, 3200,  25.871, 265.026,  73.618,  14.423, 184.500,  51.250, 63,  0,   0.532,   7.429,   2.064,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:479, 77853988768581,   10.168,   21.000, 3200,  27.790, 268.139,  74.483,  16.356, 186.332,  51.759, 67,  0,   0.643,   7.501,   2.084,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:590, 77854287929631,   10.278,   60.000, 3200,  39.603, 272.508,  75.697,  28.290, 189.452,  52.626, 66,  0,   1.040,   7.615,   2.115,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:698, 77854580917480,   10.386,   29.000, 3200,  31.797, 275.943,  76.651,  20.142, 191.628,  53.230, 69,  0,   0.766,   7.698,   2.138,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:827, 77854932669803,   10.516,   25.000, 3400,  27.660, 279.530,  77.647,  16.227, 193.733,  53.815, 64,  0,   0.556,   7.770,   2.158,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:31:917, 77855175254359,   10.605,   22.000, 3200,  27.924, 282.028,  78.341,  16.514, 195.210,  54.225, 65,  0,   0.696,   7.832,   2.176,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:028, 77855475933733,   10.716,   16.000, 3200,  26.905, 285.011,  79.170,  15.465, 196.925,  54.701, 67,  0,   0.586,   7.897,   2.194,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:137, 77855771631876,   10.825,   20.000, 3200,  28.313, 288.098,  80.027,  16.892, 198.767,  55.213, 67,  0,   0.652,   7.968,   2.213,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:243, 77856060783136,   10.932,   14.000, 3200,  26.037, 290.874,  80.798,  14.540, 200.317,  55.644, 66,  0,   0.532,   8.025,   2.229,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:354, 77856360739009,   11.043,   21.000, 3200,  27.886, 293.958,  81.655,  16.352, 202.125,  56.146, 63,  0,   0.654,   8.098,   2.249,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:461, 77856652348052,   11.150,   15.000, 3200,  26.111, 296.766,  82.435,  14.836, 203.721,  56.589, 66,  0,   0.549,   8.157,   2.266,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:571, 77856948637877,   11.259,   19.000, 3200,  27.561, 299.777,  83.271,  16.196, 205.490,  57.081, 65,  0,   0.640,   8.226,   2.285,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:679, 77857241133881,   11.367,   13.000, 3200,  26.526, 302.638,  84.066,  15.094, 207.118,  57.533, 67,  0,   0.518,   8.282,   2.301,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:789, 77857541621067,   11.478,   19.000, 3200,  27.300, 305.663,  84.906,  15.817, 208.871,  58.020, 67,  0,   0.630,   8.352,   2.320,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:32:898, 77857837414961,   11.587,   20.000, 3200,  28.035, 308.721,  85.756,  16.671, 210.689,  58.525, 56,  0,   0.605,   8.418,   2.338,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:011, 77858141865792,   11.699,   17.000, 3200,  26.526, 311.698,  86.583,  15.145, 212.389,  58.997, 68,  0,   0.600,   8.486,   2.357,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:119, 77858435203666,   11.808,   18.000, 3200,  27.546, 314.678,  87.411,  15.914, 214.110,  59.475, 63,  0,   0.606,   8.551,   2.375,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:227, 77858728008733,   11.915,   15.000, 3200,  26.434, 317.532,  88.203,  15.019, 215.732,  59.926, 63,  0,   0.570,   8.613,   2.392,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:334, 77859020105609,   12.023,   18.000, 3200,  27.144, 320.455,  89.015,  15.860, 217.440,  60.400, 61,  0,   0.608,   8.678,   2.411,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:444, 77859315773990,   12.132,   14.000, 3200,  25.836, 323.272,  89.798,  14.467, 219.017,  60.838, 63,  0,   0.545,   8.738,   2.427,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:564, 77859643726724,   12.253,   18.000, 3200,  27.465, 326.593,  90.720,  16.027, 220.956,  61.377, 61,  0,   0.611,   8.811,   2.448,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:674, 77859941788995,   12.363,   14.000, 3200,  26.181, 329.471,  91.520,  14.768, 222.579,  61.827, 67,  0,   0.527,   8.869,   2.464,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:784, 77860239314741,   12.473,   19.000, 3200,  27.970, 332.539,  92.372,  16.468, 224.385,  62.329, 64,  0,   0.621,   8.938,   2.483,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:33:893, 77860535481465,   12.582,   17.000, 3200,  27.280, 335.518,  93.200,  15.926, 226.124,  62.812, 67,  0,   0.571,   9.000,   2.500,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:001, 77860828199333,   12.690,   20.000, 3200,  27.567, 338.494,  94.026,  16.108, 227.863,  63.295, 65,  0,   0.651,   9.070,   2.519,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:110, 77861122760943,   12.799,   14.000, 3200,  26.581, 341.381,  94.828,  15.096, 229.503,  63.751, 64,  0,   0.529,   9.128,   2.535,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:219, 77861418514515,   12.908,   21.000, 3200,  28.188, 344.455,  95.682,  16.753, 231.330,  64.258, 60,  0,   0.683,   9.202,   2.556,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:326, 77861709953093,   13.015,   13.000, 3200,  25.672, 347.214,  96.448,  14.383, 232.875,  64.688, 66,  0,   0.518,   9.258,   2.572,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:436, 77862006095904,   13.124,   20.000, 3200,  27.616, 350.229,  97.286,  16.221, 234.647,  65.180, 65,  0,   0.657,   9.329,   2.592,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:545, 77862303315818,   13.234,   14.000, 3200,  26.285, 353.110,  98.086,  14.815, 236.270,  65.631, 66,  0,   0.532,   9.388,   2.608,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:654, 77862597487660,   13.342,   19.000, 3200,  27.432, 356.085,  98.913,  16.111, 238.018,  66.116, 67,  0,   0.633,   9.456,   2.627,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:764, 77862897269789,   13.453,   13.000, 3200,  26.743, 359.042,  99.734,  15.242, 239.703,  66.584, 64,  0,   0.521,   9.514,   2.643,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:874, 77863196146669,   13.563,   19.000, 3200,  29.135, 362.252, 100.626,  17.730, 241.657,  67.127, 61,  0,   0.673,   9.588,   2.663,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:34:980, 77863482222550,   13.669,   15.000, 3200,  26.337, 365.031, 101.397,  14.785, 243.216,  67.560, 70,  0,   0.561,   9.647,   2.680,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:35:089, 77863778903184,   13.778,   20.000, 3200,  27.344, 368.022, 102.228,  15.984, 244.965,  68.046, 61,  0,   0.644,   9.718,   2.699,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:35:199, 77864078007171,   13.888,   14.000, 3200,  26.325, 370.925, 103.035,  14.994, 246.619,  68.505, 65,  0,   0.543,   9.778,   2.716,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:35:311, 77864379233079,   13.999,   20.000, 3200,  27.942, 374.029, 103.897,  16.524, 248.454,  69.015, 67,  0,   0.654,   9.851,   2.736,  55.000,  75.000,   0.000, 230.000, 280.000
