System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:25:51:118, 78069968636862,    1.202,   73.000, 3200,  36.963,  45.105,  12.529,  32.547,  33.282,   9.245, 67,  0,   1.426,   1.472,   0.409,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:233, 78070282333520,    1.318,   68.000, 3200,  34.998,  49.153,  13.654,  30.978,  36.865,  10.240, 68,  0,   1.247,   1.616,   0.449,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:341, 78070572632445,    1.425,   40.000, 3200,  28.307,  52.183,  14.495,  24.253,  39.461,  10.961, 65,  0,   1.008,   1.724,   0.479,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:451, 78070872628473,    1.536,   64.000, 3200,  33.992,  55.944,  15.540,  29.718,  42.749,  11.875, 69,  0,   1.333,   1.872,   0.520,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:553, 78071150524226,    1.638,   81.000, 3200,  36.472,  59.681,  16.578,  32.269,  46.055,  12.793, 71,  0,   1.669,   2.043,   0.567,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:663, 78071447434877,    1.748,   78.000, 3200,  35.732,  63.593,  17.665,  31.194,  49.470,  13.742, 68,  0,   1.626,   2.221,   0.617,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:773, 78071745834026,    1.858,   21.000, 3200,  20.999,  65.903,  18.306,  17.038,  51.345,  14.263, 62,  0,   0.706,   2.298,   0.638,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:51:894, 78072074574112,    1.979,   20.000, 3200,  19.444,  68.260,  18.961,  15.482,  53.222,  14.784, 59,  0,   0.665,   2.379,   0.661,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:002, 78072367193917,    2.087,   16.000, 3200,  19.305,  70.343,  19.540,  15.415,  54.885,  15.246, 70,  0,   0.519,   2.435,   0.676,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:112, 78072664893652,    2.197,   17.000, 3200,  19.894,  72.527,  20.146,  15.944,  56.635,  15.732, 62,  0,   0.578,   2.498,   0.694,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:220, 78072958497090,    2.305,   14.000, 3200,  18.368,  74.516,  20.699,  14.530,  58.208,  16.169, 70,  0,   0.523,   2.555,   0.710,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:329, 78073254971660,    2.414,   20.000, 3200,  20.455,  76.752,  21.320,  16.584,  60.021,  16.673, 63,  0,   0.636,   2.625,   0.729,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:439, 78073554229994,    2.524,   14.000, 3200,  18.897,  78.837,  21.899,  14.862,  61.661,  17.128, 69,  0,   0.533,   2.683,   0.745,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:549, 78073850493114,    2.634,   18.000, 3200,  20.155,  81.039,  22.511,  16.267,  63.438,  17.622, 65,  0,   0.626,   2.752,   0.764,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:660, 78074149749615,    2.744,   13.000, 3200,  18.883,  83.122,  23.090,  15.073,  65.101,  18.084, 71,  0,   0.502,   2.807,   0.780,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:770, 78074448892830,    2.854,   19.000, 3200,  19.899,  85.317,  23.699,  15.848,  66.849,  18.569, 66,  0,   0.614,   2.875,   0.799,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:866, 78074710503721,    2.951,   13.000, 3200,  18.064,  87.060,  24.183,  14.329,  68.232,  18.953, 67,  0,   0.505,   2.923,   0.812,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:52:975, 78075005462180,    3.060,   36.000, 3300,  21.713,  89.421,  24.839,  17.692,  70.156,  19.488, 64,  0,   0.649,   2.994,   0.832,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:084, 78075301698595,    3.169,   12.000, 3200,  19.131,  91.511,  25.420,  15.290,  71.826,  19.952, 71,  0,   0.487,   3.047,   0.846,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:193, 78075597546698,    3.278,   18.000, 3200,  20.038,  93.697,  26.027,  16.117,  73.584,  20.440, 66,  0,   0.597,   3.112,   0.865,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:305, 78075901168541,    3.390,   12.000, 3200,  18.379,  95.754,  26.598,  14.508,  75.208,  20.891, 72,  0,   0.482,   3.166,   0.880,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:414, 78076194322787,    3.498,   19.000, 3200,  20.729,  97.995,  27.221,  16.242,  76.964,  21.379, 70,  0,   0.605,   3.232,   0.898,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:524, 78076494572147,    3.609,   12.000, 3300,  21.441, 100.369,  27.880,  15.083,  78.634,  21.843, 64,  0,   0.474,   3.284,   0.912,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:632, 78076787292402,    3.717,   19.000, 3200,  22.247, 102.770,  28.547,  15.888,  80.349,  22.319, 67,  0,   0.611,   3.350,   0.931,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:742, 78077084298768,    3.826,   25.000, 3200,  23.782, 105.375,  29.271,  17.606,  82.277,  22.855, 62,  0,   0.619,   3.418,   0.949,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:850, 78077379199103,    3.935,   40.000, 3200,  29.078, 108.536,  30.149,  22.353,  84.708,  23.530, 67,  0,   0.913,   3.517,   0.977,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:53:958, 78077672254444,    4.043,   21.000, 3200,  22.279, 110.944,  30.818,  15.947,  86.431,  24.009, 65,  0,   0.509,   3.572,   0.992,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:083, 78078012548860,    4.168,   17.000, 3300,  21.964, 113.700,  31.583,  15.508,  88.377,  24.549, 71,  0,   0.597,   3.647,   1.013,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:191, 78078305178404,    4.276,   16.000, 3200,  23.102, 116.193,  32.276,  16.737,  90.183,  25.051, 67,  0,   0.552,   3.707,   1.030,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:300, 78078599775206,    4.385,   19.000, 3200,  22.132, 118.597,  32.944,  15.885,  91.908,  25.530, 69,  0,   0.614,   3.773,   1.048,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:410, 78078896142358,    4.494,   12.000, 3200,  21.317, 120.926,  33.591,  15.049,  93.553,  25.987, 67,  0,   0.475,   3.825,   1.063,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:505, 78079155790958,    4.590,   19.000, 3200,  22.141, 123.046,  34.179,  15.739,  95.060,  26.405, 69,  0,   0.624,   3.885,   1.079,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:629, 78079493401794,    4.714,   14.000, 3200,  21.510, 125.724,  34.923,  15.100,  96.939,  26.928, 70,  0,   0.486,   3.945,   1.096,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:736, 78079783722115,    4.821,   18.000, 3300,  22.393, 128.121,  35.589,  16.013,  98.654,  27.404, 69,  0,   0.618,   4.012,   1.114,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:844, 78080075154918,    4.929,   13.000, 3200,  20.535, 130.327,  36.202,  14.293, 100.190,  27.830, 69,  0,   0.499,   4.065,   1.129,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:54:960, 78080388796030,    5.045,   56.000, 3200,  28.588, 133.634,  37.120,  22.194, 102.756,  28.543, 66,  0,   0.723,   4.149,   1.152,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:057, 78080652627040,    5.142,   13.000, 3200,  21.818, 135.756,  37.710,  15.440, 104.258,  28.961, 63,  0,   0.496,   4.197,   1.166,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:168, 78080953652077,    5.253,   18.000, 3200,  22.181, 138.218,  38.394,  15.831, 106.016,  29.449, 68,  0,   0.596,   4.263,   1.184,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:277, 78081248893313,    5.362,   18.000, 3200,  22.968, 140.719,  39.089,  16.555, 107.818,  29.949, 58,  0,   0.608,   4.329,   1.203,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:385, 78081540073725,    5.469,   16.000, 3200,  21.431, 143.020,  39.728,  15.153, 109.445,  30.401, 72,  0,   0.546,   4.388,   1.219,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:495, 78081838460653,    5.579,   17.000, 3200,  22.677, 145.515,  40.421,  16.301, 111.238,  30.900, 60,  0,   0.556,   4.449,   1.236,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:605, 78082136861660,    5.689,   14.000, 3200,  21.180, 147.845,  41.068,  14.879, 112.875,  31.354, 70,  0,   0.521,   4.507,   1.252,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:710, 78082423601594,    5.795,   25.000, 3200,  25.447, 150.536,  41.815,  18.902, 114.874,  31.909, 61,  0,   0.699,   4.580,   1.272,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:821, 78082722358137,    5.905,   14.000, 3200,  21.135, 152.864,  42.462,  14.864, 116.511,  32.364, 66,  0,   0.494,   4.635,   1.287,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:55:950, 78083074140449,    6.035,   25.000, 3400,  23.640, 155.930,  43.314,  17.230, 118.746,  32.985, 60,  0,   0.624,   4.716,   1.310,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:040, 78083318496233,    6.125,   13.000, 3200,  21.219, 157.842,  43.845,  14.896, 120.089,  33.358, 66,  0,   0.486,   4.760,   1.322,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:147, 78083608039423,    6.232,   19.000, 3200,  26.526, 160.674,  44.632,  16.128, 121.810,  33.836, 67,  0,   0.604,   4.824,   1.340,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:257, 78083906860352,    6.342,   13.000, 3200,  25.636, 163.499,  45.416,  14.303, 123.386,  34.274, 64,  0,   0.489,   4.878,   1.355,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:377, 78084232636242,    6.462,   18.000, 3200,  27.655, 166.821,  46.339,  16.254, 125.339,  34.816, 61,  0,   0.592,   4.949,   1.375,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:487, 78084530913730,    6.572,   13.000, 3200,  25.766, 169.655,  47.126,  14.400, 126.923,  35.256, 70,  0,   0.487,   5.003,   1.390,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:597, 78084829032644,    6.682,   18.000, 3200,  27.262, 172.651,  47.959,  15.813, 128.661,  35.739, 63,  0,   0.607,   5.069,   1.408,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:706, 78085122708798,    6.790,   13.000, 3200,  26.195, 175.488,  48.747,  14.915, 130.276,  36.188, 65,  0,   0.483,   5.122,   1.423,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:818, 78085426293301,    6.902,   18.000, 3200,  27.297, 178.544,  49.595,  15.857, 132.051,  36.681, 64,  0,   0.588,   5.188,   1.441,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:56:926, 78085719123502,    7.010,   12.000, 3200,  25.871, 181.337,  50.371,  14.494, 133.616,  37.116, 63,  0,   0.487,   5.240,   1.456,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:033, 78086009147121,    7.117,   24.000, 3200,  28.668, 184.403,  51.223,  17.213, 135.457,  37.627, 65,  0,   0.615,   5.306,   1.474,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:144, 78086312665817,    7.229,   12.000, 3200,  26.109, 187.325,  52.035,  14.746, 137.107,  38.085, 75,  0,   0.471,   5.359,   1.488,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:254, 78086608769225,    7.338,   19.000, 3200,  27.419, 190.318,  52.866,  16.035, 138.858,  38.572, 72,  0,   0.617,   5.426,   1.507,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:362, 78086901540703,    7.446,   12.000, 3200,  26.977, 193.231,  53.675,  15.614, 140.543,  39.040, 71,  0,   0.467,   5.476,   1.521,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:472, 78087199991386,    7.556,   18.000, 3200,  26.975, 196.199,  54.500,  15.555, 142.255,  39.515, 65,  0,   0.598,   5.542,   1.539,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:580, 78087495072946,    7.665,   14.000, 3200,  26.920, 199.128,  55.313,  15.514, 143.943,  39.984, 66,  0,   0.473,   5.594,   1.554,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:687, 78087785267698,    7.772,   18.000, 3200,  27.412, 202.061,  56.128,  15.983, 145.654,  40.459, 66,  0,   0.598,   5.658,   1.572,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:796, 78088080796057,    7.881,   12.000, 3200,  26.302, 204.928,  56.924,  14.927, 147.280,  40.911, 67,  0,   0.473,   5.709,   1.586,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:57:906, 78088376866977,    7.990,   18.000, 3200,  27.471, 207.927,  57.757,  16.085, 149.036,  41.399, 64,  0,   0.603,   5.775,   1.604,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:014, 78088669771706,    8.098,   16.000, 3200,  26.802, 210.821,  58.561,  15.453, 150.705,  41.863, 76,  0,   0.491,   5.828,   1.619,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:123, 78088967460308,    8.208,   18.000, 3200,  27.085, 213.794,  59.387,  15.601, 152.418,  42.338, 68,  0,   0.596,   5.893,   1.637,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:235, 78089271053757,    8.320,   13.000, 3200,  26.971, 216.814,  60.226,  15.590, 154.163,  42.823, 70,  0,   0.470,   5.946,   1.652,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:341, 78089558363251,    8.426,   18.000, 3200,  27.295, 219.705,  61.029,  15.875, 155.845,  43.290, 71,  0,   0.593,   6.009,   1.669,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:452, 78089859890091,    8.537,   12.000, 3200,  26.480, 222.649,  61.847,  15.143, 157.528,  43.758, 62,  0,   0.473,   6.062,   1.684,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:561, 78090154605530,    8.646,   18.000, 3200,  27.023, 225.586,  62.663,  15.539, 159.217,  44.227, 68,  0,   0.590,   6.126,   1.702,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:671, 78090453923972,    8.756,   13.000, 3200,  26.788, 228.543,  63.484,  15.498, 160.927,  44.702, 65,  0,   0.508,   6.182,   1.717,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:779, 78090746799577,    8.864,   18.000, 3200,  27.297, 231.490,  64.303,  15.886, 162.643,  45.179, 69,  0,   0.596,   6.246,   1.735,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:888, 78091042538134,    8.973,   12.000, 3200,  26.676, 234.399,  65.111,  15.323, 164.314,  45.643, 71,  0,   0.490,   6.299,   1.750,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:58:999, 78091343170829,    9.084,   37.000, 3200,  30.654, 237.798,  66.055,  19.138, 166.435,  46.232, 66,  0,   0.755,   6.383,   1.773,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:099, 78091615885828,    9.184,   17.000, 3200,  27.466, 240.560,  66.822,  15.948, 168.039,  46.677, 63,  0,   0.563,   6.440,   1.789,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:216, 78091929281010,    9.300,   18.000, 3200,  27.657, 243.756,  67.710,  16.367, 169.930,  47.203, 68,  0,   0.578,   6.507,   1.807,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:321, 78092216057381,    9.406,   15.000, 3200,  26.997, 246.610,  68.503,  15.570, 171.577,  47.660, 61,  0,   0.528,   6.562,   1.823,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:432, 78092515297033,    9.516,   15.000, 3200,  26.232, 249.505,  69.307,  14.884, 173.219,  48.116, 69,  0,   0.550,   6.623,   1.840,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:540, 78092808370108,    9.624,   18.000, 3200,  28.316, 252.565,  70.157,  16.907, 175.046,  48.624, 61,  0,   0.569,   6.684,   1.857,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:650, 78093106881926,    9.734,   19.000, 3200,  27.555, 255.598,  70.999,  16.168, 176.826,  49.118, 63,  0,   0.597,   6.750,   1.875,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:757, 78093399295266,    9.842,   18.000, 3200,  28.042, 258.621,  71.839,  16.579, 178.613,  49.615, 62,  0,   0.586,   6.813,   1.893,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:869, 78093702680064,    9.954,   13.000, 3200,  26.473, 261.583,  72.662,  15.092, 180.301,  50.084, 71,  0,   0.500,   6.869,   1.908,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:59:978, 78093996399499,   10.062,   36.000, 3200,  29.902, 264.821,  73.561,  18.521, 182.307,  50.641, 69,  0,   0.633,   6.938,   1.927,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:089, 78094299331221,   10.174,   16.000, 3200,  27.680, 267.913,  74.420,  16.221, 184.119,  51.144, 66,  0,   0.625,   7.008,   1.947,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:199, 78094596825196,   10.284,   19.000, 3200,  27.605, 270.941,  75.261,  16.097, 185.885,  51.635, 62,  0,   0.614,   7.075,   1.965,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:306, 78094887039063,   10.391,   13.000, 3200,  26.459, 273.773,  76.048,  15.090, 187.500,  52.083, 65,  0,   0.485,   7.127,   1.980,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:413, 78095177960604,   10.498,   18.000, 3200,  27.623, 276.736,  76.871,  16.273, 189.245,  52.568, 61,  0,   0.595,   7.191,   1.997,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:523, 78095476782562,   10.608,   14.000, 3200,  26.857, 279.695,  77.693,  15.514, 190.955,  53.043, 67,  0,   0.509,   7.247,   2.013,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:631, 78095767053840,   10.715,   20.000, 3200,  27.503, 282.639,  78.511,  16.060, 192.674,  53.520, 67,  0,   0.615,   7.313,   2.031,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:742, 78096070521749,   10.827,   13.000, 3200,  27.369, 285.701,  79.361,  15.995, 194.464,  54.018, 71,  0,   0.500,   7.369,   2.047,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:852, 78096366670689,   10.936,   20.000, 3200,  27.839, 288.741,  80.206,  16.454, 196.260,  54.517, 69,  0,   0.630,   7.437,   2.066,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:00:969, 78096687396201,   11.054,   33.000, 3200,  28.210, 292.077,  81.133,  16.643, 198.229,  55.063, 59,  0,   0.542,   7.501,   2.084,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:073, 78096966789915,   11.157,   17.000, 3200,  26.921, 294.851,  81.903,  15.514, 199.827,  55.507, 66,  0,   0.575,   7.561,   2.100,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:184, 78097267441283,   11.268,   15.000, 3200,  27.551, 297.905,  82.751,  16.120, 201.614,  56.004, 56,  0,   0.534,   7.620,   2.117,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:294, 78097567577772,   11.379,   18.000, 3200,  27.061, 300.900,  83.583,  15.801, 203.363,  56.490, 66,  0,   0.613,   7.688,   2.135,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:402, 78097860227561,   11.487,   15.000, 3200,  27.264, 303.842,  84.401,  15.871, 205.075,  56.965, 58,  0,   0.524,   7.744,   2.151,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:509, 78098149930735,   11.594,   16.000, 3200,  26.585, 306.682,  85.189,  15.126, 206.691,  57.414, 70,  0,   0.553,   7.803,   2.168,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:616, 78098440701997,   11.701,   16.000, 3200,  27.895, 309.673,  86.020,  16.574, 208.468,  57.908, 56,  0,   0.536,   7.861,   2.184,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:726, 78098738891082,   11.811,   16.000, 3200,  26.997, 312.641,  86.845,  15.573, 210.180,  58.383, 67,  0,   0.543,   7.921,   2.200,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:838, 78099040484765,   11.922,   17.000, 3200,  28.205, 315.778,  87.716,  16.815, 212.050,  58.903, 65,  0,   0.571,   7.984,   2.218,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:01:966, 78099391281584,   12.051,   24.000, 3400,  27.501, 319.335,  88.704,  16.003, 214.120,  59.478, 63,  0,   0.511,   8.050,   2.236,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:058, 78099637130246,   12.142,   19.000, 3200,  27.245, 321.805,  89.390,  15.961, 215.567,  59.880, 63,  0,   0.629,   8.107,   2.252,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:163, 78099924853370,   12.248,   13.000, 3300,  26.275, 324.592,  90.164,  14.956, 217.154,  60.321, 71,  0,   0.481,   8.158,   2.266,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:273, 78100222533499,   12.358,   19.000, 3200,  27.809, 327.645,  91.012,  16.311, 218.944,  60.818, 70,  0,   0.616,   8.226,   2.285,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:380, 78100512686689,   12.465,   12.000, 3200,  26.568, 330.487,  91.802,  15.214, 220.572,  61.270, 70,  0,   0.471,   8.276,   2.299,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:505, 78100851622848,   12.590,   17.000, 3200,  27.351, 333.905,  92.751,  15.936, 222.564,  61.823, 65,  0,   0.561,   8.346,   2.318,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:616, 78101151187283,   12.700,   12.000, 3200,  26.351, 336.816,  93.560,  14.862, 224.205,  62.279, 68,  0,   0.469,   8.398,   2.333,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:725, 78101446943687,   12.809,   19.000, 3200,  27.533, 339.818,  94.394,  16.127, 225.964,  62.768, 66,  0,   0.613,   8.465,   2.351,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:834, 78101743386250,   12.919,   12.000, 3200,  26.619, 342.728,  95.202,  15.352, 227.642,  63.234, 72,  0,   0.466,   8.516,   2.366,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:02:965, 78102099818978,   13.050,   25.000, 3400,  28.354, 346.455,  96.237,  17.042, 229.882,  63.856, 63,  0,   0.631,   8.599,   2.389,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:053, 78102337888971,   13.138,   12.000, 3200,  26.269, 348.761,  96.878,  14.785, 231.180,  64.217, 67,  0,   0.481,   8.641,   2.400,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:163, 78102636292489,   13.248,   18.000, 3200,  27.442, 351.780,  97.717,  16.025, 232.943,  64.706, 70,  0,   0.597,   8.707,   2.419,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:271, 78102929560107,   13.356,   13.000, 3300,  26.035, 354.596,  98.499,  14.690, 234.532,  65.148, 64,  0,   0.488,   8.760,   2.433,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:396, 78103265993498,   13.480,   17.000, 3200,  26.838, 357.925,  99.424,  15.425, 236.445,  65.679, 69,  0,   0.570,   8.830,   2.453,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:506, 78103563822537,   13.590,   15.000, 3200,  27.250, 360.917, 100.255,  15.924, 238.194,  66.165, 59,  0,   0.526,   8.888,   2.469,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:629, 78103897440925,   13.713,   14.000, 3200,  26.364, 364.161, 101.156,  14.890, 240.026,  66.674, 69,  0,   0.529,   8.953,   2.487,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:725, 78104158471124,   13.809,   17.000, 3200,  27.719, 366.829, 101.897,  16.374, 241.602,  67.112, 65,  0,   0.544,   9.006,   2.502,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:837, 78104462120381,   13.921,   14.000, 3200,  26.745, 369.823, 102.729,  15.358, 243.321,  67.589, 68,  0,   0.545,   9.067,   2.518,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:03:967, 78104816088049,   14.052,   25.000, 3400,  28.817, 373.584, 103.773,  17.312, 245.581,  68.217, 62,  0,   0.607,   9.146,   2.541,  55.000,  75.000,   0.000, 230.000, 280.000
