System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:24:52:150, 77910048254413,    1.203,   96.000, 3200,  38.677,  47.502,  13.195,  34.076,  38.537,  10.705, 70,  0,   1.877,   1.716,   0.477,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:258, 77910341992147,    1.311,   49.000, 3200,  30.289,  50.783,  14.106,  26.187,  41.373,  11.493, 62,  0,   1.163,   1.841,   0.512,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:369, 77910644059157,    1.422,   22.000, 3300,  21.590,  53.187,  14.774,  17.658,  43.340,  12.039, 67,  0,   0.729,   1.923,   0.534,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:478, 77910939549190,    1.531,   16.000, 3200,  19.233,  55.283,  15.356,  15.309,  45.008,  12.502, 70,  0,   0.631,   1.992,   0.553,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:589, 77911239517118,    1.642,   18.000, 3200,  19.951,  57.490,  15.969,  15.901,  46.767,  12.991, 70,  0,   0.637,   2.062,   0.573,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:699, 77911535140253,    1.751,   15.000, 3200,  19.553,  59.621,  16.561,  15.667,  48.474,  13.465, 62,  0,   0.529,   2.120,   0.589,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:810, 77911838648057,    1.863,   17.000, 3200,  19.384,  61.790,  17.164,  15.448,  50.203,  13.945, 63,  0,   0.570,   2.183,   0.606,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:52:918, 77912133200526,    1.971,   22.000, 3300,  21.604,  64.137,  17.816,  17.614,  52.116,  14.477, 59,  0,   0.620,   2.251,   0.625,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:029, 77912432518712,    2.082,   13.000, 3200,  18.293,  66.156,  18.377,  14.486,  53.715,  14.921, 67,  0,   0.485,   2.304,   0.640,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:137, 77912725717749,    2.190,   18.000, 3200,  19.630,  68.278,  18.966,  15.717,  55.414,  15.393, 62,  0,   0.600,   2.369,   0.658,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:245, 77913016580686,    2.297,   13.000, 3200,  18.640,  70.277,  19.521,  14.824,  57.004,  15.835, 74,  0,   0.491,   2.422,   0.673,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:356, 77913318169929,    2.408,   18.000, 3200,  20.530,  72.560,  20.156,  16.650,  58.856,  16.349, 64,  0,   0.599,   2.488,   0.691,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:466, 77913618484371,    2.519,   13.000, 3200,  19.085,  74.673,  20.743,  15.173,  60.536,  16.816, 69,  0,   0.513,   2.545,   0.707,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:576, 77913915863311,    2.629,   19.000, 3200,  20.555,  76.927,  21.369,  16.567,  62.353,  17.320, 66,  0,   0.622,   2.613,   0.726,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:687, 77914217081399,    2.740,   12.000, 3200,  18.769,  79.012,  21.948,  14.867,  64.004,  17.779, 65,  0,   0.473,   2.666,   0.741,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:797, 77914515242833,    2.850,   18.000, 3200,  19.868,  81.196,  22.555,  15.924,  65.755,  18.265, 63,  0,   0.605,   2.732,   0.759,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:53:907, 77914813482318,    2.960,   16.000, 3200,  19.766,  83.370,  23.158,  15.878,  67.501,  18.750, 68,  0,   0.511,   2.789,   0.775,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:018, 77915115174115,    3.071,   18.000, 3300,  19.706,  85.562,  23.767,  15.873,  69.266,  19.241, 66,  0,   0.595,   2.855,   0.793,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:129, 77915417080341,    3.182,   13.000, 3300,  20.384,  87.831,  24.398,  15.076,  70.945,  19.707, 74,  0,   0.479,   2.908,   0.808,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:226, 77915677563894,    3.278,   19.000, 3300,  22.389,  89.982,  24.995,  15.995,  72.481,  20.134, 60,  0,   0.624,   2.968,   0.824,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:336, 77915974883485,    3.388,   12.000, 3200,  21.202,  92.306,  25.641,  14.801,  74.104,  20.584, 69,  0,   0.479,   3.021,   0.839,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:446, 77916275777411,    3.499,   50.000, 3200,  31.380,  95.788,  26.608,  24.777,  76.853,  21.348, 68,  0,   1.041,   3.136,   0.871,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:556, 77916573332786,    3.609,   13.000, 3200,  22.123,  98.215,  27.282,  15.739,  78.580,  21.828, 64,  0,   0.496,   3.190,   0.886,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:667, 77916876481464,    3.720,   18.000, 3300,  22.233, 100.700,  27.972,  15.815,  80.347,  22.319, 76,  0,   0.605,   3.258,   0.905,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:779, 77917176272824,    3.831,   15.000, 3200,  22.625, 103.201,  28.667,  16.395,  82.160,  22.822, 59,  0,   0.537,   3.317,   0.922,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:887, 77917471306839,    3.940,   18.000, 3200,  22.924, 105.695,  29.360,  16.514,  83.956,  23.321, 64,  0,   0.588,   3.381,   0.939,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:54:996, 77917765768432,    4.048,   16.000, 3200,  21.670, 108.048,  30.013,  15.520,  85.641,  23.789, 58,  0,   0.553,   3.441,   0.956,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:103, 77918057126354,    4.156,   15.000, 3200,  22.288, 110.442,  30.678,  15.733,  87.332,  24.259, 78,  0,   0.562,   3.502,   0.973,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:213, 77918356838347,    4.266,   15.000, 3200,  22.086, 112.883,  31.356,  15.874,  89.086,  24.746, 56,  0,   0.544,   3.562,   0.989,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:322, 77918652407017,    4.375,   16.000, 3300,  21.252, 115.199,  32.000,  14.895,  90.709,  25.197, 67,  0,   0.551,   3.622,   1.006,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:430, 77918942861963,    4.482,   17.000, 3200,  22.473, 117.606,  32.668,  16.142,  92.438,  25.677, 56,  0,   0.590,   3.685,   1.024,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:539, 77919239343481,    4.592,   25.000, 3200,  23.875, 120.216,  33.393,  17.348,  94.335,  26.204, 67,  0,   0.597,   3.751,   1.042,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:647, 77919532655072,    4.700,   23.000, 3200,  24.835, 122.902,  34.140,  18.517,  96.337,  26.760, 58,  0,   0.565,   3.812,   1.059,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:757, 77919831298656,    4.810,   15.000, 3300,  21.431, 125.262,  34.795,  15.121,  98.002,  27.223, 64,  0,   0.535,   3.871,   1.075,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:866, 77920126462213,    4.919,   32.000, 3200,  24.064, 127.881,  35.523,  17.605,  99.918,  27.755, 61,  0,   0.612,   3.937,   1.094,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:55:976, 77920424926222,    5.029,   12.000, 3200,  20.952, 130.187,  36.163,  14.648, 101.530,  28.203, 68,  0,   0.480,   3.990,   1.108,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:085, 77920720681931,    5.138,   19.000, 3200,  23.739, 132.776,  36.882,  17.367, 103.424,  28.729, 63,  0,   0.623,   4.058,   1.127,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:193, 77921013164157,    5.246,   12.000, 3200,  21.295, 135.073,  37.520,  14.965, 105.038,  29.177, 70,  0,   0.479,   4.110,   1.142,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:316, 77921347031142,    5.369,   23.000, 3200,  24.333, 138.068,  38.352,  17.945, 107.247,  29.791, 65,  0,   0.654,   4.190,   1.164,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:426, 77921644929185,    5.479,   16.000, 3200,  21.974, 140.482,  39.023,  15.569, 108.958,  30.266, 67,  0,   0.554,   4.251,   1.181,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:521, 77921903176361,    5.574,   21.000, 3200,  22.936, 142.666,  39.629,  16.603, 110.539,  30.705, 63,  0,   0.608,   4.309,   1.197,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:631, 77922201026044,    5.684,   13.000, 3200,  21.297, 145.005,  40.279,  14.949, 112.180,  31.161, 70,  0,   0.482,   4.362,   1.212,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:754, 77922535058299,    5.807,   19.000, 3200,  23.466, 147.895,  41.082,  16.419, 114.203,  31.723, 63,  0,   0.599,   4.436,   1.232,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:863, 77922830563505,    5.916,   20.000, 3200,  27.443, 150.885,  41.913,  16.057, 115.952,  32.209, 64,  0,   0.493,   4.489,   1.247,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:56:958, 77923088168287,    6.011,   19.000, 3200,  27.383, 153.487,  42.635,  15.938, 117.466,  32.630, 64,  0,   0.637,   4.550,   1.264,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:068, 77923386216765,    6.121,   12.000, 3200,  25.811, 156.323,  43.423,  14.422, 119.051,  33.070, 68,  0,   0.478,   4.602,   1.278,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:179, 77923687737227,    6.232,   18.000, 3200,  26.849, 159.308,  44.252,  15.467, 120.771,  33.547, 63,  0,   0.591,   4.668,   1.297,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:287, 77923980215224,    6.340,   13.000, 3200,  26.250, 162.139,  45.039,  14.837, 122.371,  33.992, 64,  0,   0.491,   4.721,   1.311,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:397, 77924278294538,    6.450,   18.000, 3200,  27.098, 165.118,  45.866,  15.671, 124.094,  34.470, 67,  0,   0.584,   4.785,   1.329,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:509, 77924581927980,    6.562,   12.000, 3200,  26.595, 168.095,  46.693,  15.193, 125.794,  34.943, 67,  0,   0.486,   4.840,   1.344,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:620, 77924881489277,    6.672,   20.000, 3200,  28.845, 171.281,  47.578,  17.524, 127.730,  35.481, 68,  0,   0.618,   4.908,   1.363,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:731, 77925183985458,    6.784,   15.000, 3200,  27.611, 174.361,  48.434,  16.111, 129.527,  35.980, 54,  0,   0.541,   4.968,   1.380,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:841, 77925481021005,    6.893,   23.000, 3200,  27.198, 177.340,  49.261,  15.913, 131.270,  36.464, 62,  0,   0.528,   5.026,   1.396,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:57:952, 77925781702884,    7.004,   17.000, 3200,  27.161, 180.351,  50.098,  15.722, 133.013,  36.948, 62,  0,   0.574,   5.090,   1.414,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:063, 77926082729227,    7.115,   13.000, 3200,  26.263, 183.266,  50.907,  14.898, 134.667,  37.407, 70,  0,   0.501,   5.145,   1.429,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:174, 77926383628137,    7.226,   18.000, 3200,  27.916, 186.364,  51.768,  16.499, 136.498,  37.916, 63,  0,   0.581,   5.210,   1.447,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:282, 77926679054501,    7.335,   13.000, 3200,  26.125, 189.210,  52.558,  14.719, 138.101,  38.361, 65,  0,   0.527,   5.267,   1.463,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:392, 77926976989035,    7.445,   17.000, 3200,  27.007, 192.177,  53.382,  15.559, 139.810,  38.836, 56,  0,   0.579,   5.331,   1.481,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:504, 77927280638357,    7.557,   13.000, 3200,  27.018, 195.202,  54.223,  15.638, 141.561,  39.323, 67,  0,   0.508,   5.388,   1.497,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:614, 77927579187196,    7.667,   18.000, 3200,  27.774, 198.259,  55.072,  16.354, 143.361,  39.823, 66,  0,   0.607,   5.454,   1.515,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:708, 77927833895861,    7.761,   12.000, 3200,  26.165, 200.716,  55.755,  14.772, 144.749,  40.208, 71,  0,   0.477,   5.499,   1.528,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:839, 77928190928281,    7.892,   24.000, 3400,  28.511, 204.470,  56.797,  17.022, 146.990,  40.830, 64,  0,   0.612,   5.580,   1.550,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:58:929, 77928433585822,    7.982,   12.000, 3200,  26.357, 206.828,  57.452,  15.123, 148.343,  41.206, 64,  0,   0.477,   5.622,   1.562,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:039, 77928731885732,    8.092,   17.000, 3200,  27.288, 209.830,  58.286,  15.875, 150.089,  41.691, 76,  0,   0.587,   5.687,   1.580,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:149, 77929029627842,    8.202,   12.000, 3200,  26.498, 212.739,  59.094,  15.085, 151.745,  42.151, 67,  0,   0.471,   5.739,   1.594,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:258, 77929325780947,    8.311,   19.000, 3200,  27.601, 215.753,  59.931,  16.214, 153.516,  42.643, 64,  0,   0.630,   5.808,   1.613,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:366, 77929618408684,    8.419,   12.000, 3200,  26.687, 218.632,  60.731,  15.295, 155.166,  43.102, 67,  0,   0.463,   5.858,   1.627,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:489, 77929950176295,    8.541,   17.000, 3200,  27.121, 221.950,  61.653,  15.784, 157.097,  43.638, 69,  0,   0.586,   5.929,   1.647,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:598, 77930245730453,    8.650,   42.000, 3200,  33.938, 225.649,  62.680,  22.603, 159.560,  44.322, 63,  0,   0.651,   6.000,   1.667,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:706, 77930540127931,    8.759,   44.000, 3200,  35.233, 229.473,  63.743,  23.474, 162.108,  45.030, 70,  0,   0.883,   6.096,   1.693,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:816, 77930838803227,    8.869,   23.000, 3200,  30.411, 232.823,  64.673,  19.074, 164.209,  45.614, 63,  0,   0.510,   6.152,   1.709,  55.000,  75.000,   0.000, 230.000, 280.000
17:24:59:925, 77931133728386,    8.978,   34.000, 3200,  33.302, 236.444,  65.679,  21.781, 166.578,  46.272, 67,  0,   0.684,   6.227,   1.730,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:034, 77931428334264,    9.086,   16.000, 3200,  28.185, 239.506,  66.529,  16.918, 168.415,  46.782, 70,  0,   0.606,   6.292,   1.748,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:139, 77931714996810,    9.192,   28.000, 3200,  31.219, 242.806,  67.446,  19.726, 170.500,  47.361, 63,  0,   0.607,   6.357,   1.766,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:248, 77932010170510,    9.301,   33.000, 3200,  32.963, 246.393,  68.443,  21.509, 172.842,  48.012, 62,  0,   0.553,   6.417,   1.782,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:357, 77932305780543,    9.410,   23.000, 3200,  28.853, 249.538,  69.316,  17.407, 174.739,  48.539, 69,  0,   0.689,   6.492,   1.803,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:466, 77932601282199,    9.519,   28.000, 3200,  31.256, 252.944,  70.262,  19.847, 176.901,  49.139, 59,  0,   0.614,   6.559,   1.822,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:575, 77932895319312,    9.627,   33.000, 3200,  32.985, 256.520,  71.256,  21.627, 179.246,  49.791, 69,  0,   0.588,   6.623,   1.840,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:681, 77933184607618,    9.734,   16.000, 3200,  28.110, 259.519,  72.089,  16.624, 181.020,  50.283, 62,  0,   0.556,   6.682,   1.856,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:789, 77933477563635,    9.842,   17.000, 3200,  27.182, 262.455,  72.904,  15.781, 182.724,  50.757, 67,  0,   0.567,   6.743,   1.873,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:00:899, 77933775616853,    9.952,   46.000, 3200,  32.969, 266.078,  73.911,  21.539, 185.091,  51.414, 58,  0,   0.690,   6.819,   1.894,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:008, 77934071383840,   10.061,   31.000, 3200,  31.706, 269.536,  74.871,  20.295, 187.305,  52.029, 73,  0,   0.571,   6.881,   1.911,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:119, 77934370476464,   10.171,   20.000, 3200,  28.905, 272.724,  75.757,  17.534, 189.239,  52.566, 63,  0,   0.600,   6.947,   1.930,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:229, 77934670977047,   10.282,   14.000, 3200,  26.190, 275.626,  76.563,  14.765, 190.875,  53.021, 68,  0,   0.518,   7.005,   1.946,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:340, 77934970925015,   10.392,   23.000, 3200,  29.346, 278.872,  77.464,  17.818, 192.845,  53.568, 60,  0,   0.651,   7.077,   1.966,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:448, 77935264988391,   10.501,   38.000, 3200,  34.329, 282.594,  78.498,  23.055, 195.345,  54.262, 61,  0,   0.650,   7.147,   1.985,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:555, 77935554983021,   10.608,   40.000, 3200,  35.181, 286.356,  79.543,  23.625, 197.871,  54.964, 71,  0,   0.795,   7.232,   2.009,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:663, 77935848282815,   10.716,   30.000, 3200,  35.684, 290.215,  80.615,  24.304, 200.500,  55.694, 67,  0,   0.697,   7.308,   2.030,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:774, 77936149321723,   10.827,   35.000, 3200,  35.965, 294.207,  81.724,  24.486, 203.218,  56.449, 66,  0,   0.784,   7.395,   2.054,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:882, 77936441216428,   10.935,   20.000, 3200,  31.053, 297.549,  82.653,  19.269, 205.292,  57.025, 66,  0,   0.692,   7.469,   2.075,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:01:990, 77936734811796,   11.043,   32.000, 3200,  30.696, 300.872,  83.576,  19.326, 207.384,  57.607, 63,  0,   0.647,   7.539,   2.094,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:100, 77937031694986,   11.152,   27.000, 3200,  31.192, 304.287,  84.524,  19.894, 209.562,  58.212, 67,  0,   0.497,   7.594,   2.109,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:212, 77937334748337,   11.264,   18.000, 3200,  27.994, 307.415,  85.393,  16.517, 211.407,  58.724, 67,  0,   0.604,   7.661,   2.128,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:324, 77937638838060,   11.376,   12.000, 3200,  27.159, 310.460,  86.239,  15.830, 213.182,  59.217, 72,  0,   0.473,   7.714,   2.143,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:435, 77937939301099,   11.487,   18.000, 3200,  27.735, 313.533,  87.093,  16.251, 214.983,  59.717, 65,  0,   0.608,   7.781,   2.162,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:545, 77938238333719,   11.597,   20.000, 3200,  28.315, 316.655,  87.960,  17.057, 216.863,  60.240, 64,  0,   0.475,   7.834,   2.176,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:654, 77938535117818,   11.707,   38.000, 3200,  33.647, 320.337,  88.983,  22.038, 219.275,  60.910, 63,  0,   0.671,   7.907,   2.196,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:763, 77938830981557,   11.816,   14.000, 3200,  27.302, 323.316,  89.810,  15.937, 221.014,  61.393, 70,  0,   0.503,   7.962,   2.212,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:874, 77939132167790,   11.927,   20.000, 3200,  28.996, 326.536,  90.704,  17.585, 222.967,  61.935, 68,  0,   0.625,   8.032,   2.231,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:02:986, 77939434057518,   12.038,   15.000, 3200,  27.492, 329.596,  91.555,  16.196, 224.770,  62.436, 61,  0,   0.529,   8.090,   2.247,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:095, 77939731054779,   12.148,   14.000, 3200,  27.101, 332.564,  92.379,  15.579, 226.476,  62.910, 60,  0,   0.532,   8.149,   2.264,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:206, 77940032026454,   12.259,   29.000, 3200,  30.840, 335.987,  93.330,  19.383, 228.627,  63.507, 58,  0,   0.681,   8.224,   2.285,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:317, 77940333011983,   12.370,   33.000, 3200,  33.094, 339.660,  94.350,  21.670, 231.032,  64.175, 59,  0,   0.586,   8.289,   2.303,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:412, 77940591399767,   12.465,   16.000, 3200,  27.788, 342.307,  95.085,  16.477, 232.602,  64.612, 57,  0,   0.549,   8.342,   2.317,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:522, 77940887295017,   12.574,   16.000, 3200,  26.677, 345.218,  95.894,  15.267, 234.267,  65.074, 69,  0,   0.581,   8.405,   2.335,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:633, 77941188493196,   12.685,   17.000, 3200,  28.072, 348.336,  96.760,  16.649, 236.116,  65.588, 61,  0,   0.587,   8.470,   2.353,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:743, 77941489021458,   12.796,   14.000, 3200,  26.815, 351.307,  97.585,  15.387, 237.822,  66.062, 65,  0,   0.524,   8.528,   2.369,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:872, 77941837068020,   12.924,   25.000, 3400,  29.003, 355.029,  98.619,  17.691, 240.092,  66.692, 62,  0,   0.609,   8.607,   2.391,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:03:962, 77942082729364,   13.015,   25.000, 3200,  29.312, 357.684,  99.357,  17.801, 241.704,  67.140, 63,  0,   0.507,   8.652,   2.403,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:071, 77942378685090,   13.124,   36.000, 3200,  32.956, 361.281, 100.356,  21.545, 244.056,  67.793, 67,  0,   0.624,   8.721,   2.422,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:182, 77942679580523,   13.235,   12.000, 3200,  27.385, 364.319, 101.200,  16.003, 245.831,  68.286, 69,  0,   0.468,   8.772,   2.437,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:290, 77942971611278,   13.343,   18.000, 3200,  27.391, 367.269, 102.019,  15.904, 247.544,  68.762, 66,  0,   0.587,   8.836,   2.454,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:401, 77943273338347,   13.454,   13.000, 3200,  26.644, 370.233, 102.842,  15.321, 249.248,  69.236, 68,  0,   0.482,   8.889,   2.469,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:510, 77943566996010,   13.562,   18.000, 3200,  27.488, 373.209, 103.669,  16.126, 250.994,  69.721, 69,  0,   0.621,   8.956,   2.488,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:621, 77943870018698,   13.674,   12.000, 3200,  26.958, 376.221, 104.506,  15.531, 252.730,  70.203, 70,  0,   0.469,   9.009,   2.502,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:730, 77944164459360,   13.782,   18.000, 3200,  27.466, 379.203, 105.334,  16.177, 254.486,  70.691, 69,  0,   0.598,   9.074,   2.521,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:840, 77944461882073,   13.892,   12.000, 3200,  26.875, 382.151, 106.153,  15.438, 256.179,  71.161, 65,  0,   0.471,   9.125,   2.535,  55.000,  75.000,   0.000, 230.000, 280.000
17:25:04:947, 77944754135525,   14.000,   19.000, 3200,  28.981, 385.274, 107.021,  17.477, 258.063,  71.684, 64,  0,   0.650,   9.196,   2.554,  55.000,  75.000,   0.000, 230.000, 280.000
