System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:25:07:898	7,79528E+13	   16.951	   96.000	3200	  40.210	 471.188	 130.885	  28.688	 310.263	  86.184	72	0	   1.028	  11.018	   3.061	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:007	7,79531E+13	   17.059	   32.000	3200	  34.610	 474.947	 131.930	  22.953	 312.756	  86.877	71	0	   0.752	  11.100	   3.083	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:116	7,79533E+13	   17.169	   18.000	3200	  27.848	 477.994	 132.776	  16.540	 314.566	  87.379	68	0	   0.596	  11.165	   3.101	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:228	7,79536E+13	   17.280	   16.000	3200	  27.621	 481.062	 133.628	  16.258	 316.372	  87.881	56	0	   0.546	  11.226	   3.118	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:337	7,79539E+13	   17.390	   15.000	3200	  27.380	 484.062	 134.462	  15.872	 318.111	  88.364	74	0	   0.521	  11.283	   3.134	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:447	7,79542E+13	   17.500	   18.000	3200	  27.850	 487.137	 135.316	  16.503	 319.933	  88.870	63	0	   0.616	  11.351	   3.153	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:557	7,79545E+13	   17.610	   13.000	3200	  26.275	 490.027	 136.119	  14.898	 321.571	  89.325	69	0	   0.523	  11.409	   3.169	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:669	7,79548E+13	   17.722	   19.000	3200	  27.940	 493.155	 136.988	  16.564	 323.426	  89.841	59	0	   0.605	  11.476	   3.188	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:778	7,79551E+13	   17.831	   13.000	3200	  26.266	 496.017	 137.783	  14.785	 325.037	  90.288	70	0	   0.529	  11.534	   3.204	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:892	7,79555E+13	   17.945	   25.000	3400	  28.750	 499.294	 138.693	  17.377	 327.018	  90.838	60	0	   0.588	  11.601	   3.222	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:08:997	7,79557E+13	   18.050	   13.000	3200	  26.092	 502.033	 139.454	  14.685	 328.559	  91.266	67	0	   0.490	  11.652	   3.237	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:107	7,7956E+13	   18.159	   18.000	3200	  27.054	 504.987	 140.274	  15.688	 330.272	  91.742	69	0	   0.600	  11.718	   3.255	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:216	7,79563E+13	   18.268	   15.000	3200	  27.614	 507.997	 141.110	  16.216	 332.040	  92.233	68	0	   0.549	  11.778	   3.272	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:326	7,79566E+13	   18.378	   18.000	3200	  27.295	 510.999	 141.944	  15.868	 333.785	  92.718	66	0	   0.579	  11.841	   3.289	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:434	7,79569E+13	   18.487	   13.000	3200	  26.655	 513.903	 142.751	  15.285	 335.450	  93.181	74	0	   0.500	  11.896	   3.304	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:544	7,79572E+13	   18.596	   18.000	3200	  27.779	 516.933	 143.592	  16.385	 337.237	  93.677	70	0	   0.590	  11.960	   3.322	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:654	7,79575E+13	   18.706	   12.000	3200	  26.535	 519.852	 144.403	  15.172	 338.906	  94.141	68	0	   0.468	  12.012	   3.337	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:765	7,79578E+13	   18.817	   18.000	3200	  27.172	 522.870	 145.242	  15.777	 340.659	  94.627	69	0	   0.582	  12.076	   3.355	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:900	7,79582E+13	   18.953	   47.000	3300	  29.194	 526.851	 146.347	  17.660	 343.067	  95.296	60	0	   0.589	  12.157	   3.377	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:09:985	7,79584E+13	   19.038	   13.000	3200	  25.637	 529.010	 146.947	  14.343	 344.275	  95.632	67	0	   0.508	  12.199	   3.389	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:095	7,79587E+13	   19.148	   15.000	3200	  27.580	 532.049	 147.791	  16.253	 346.066	  96.129	59	0	   0.523	  12.257	   3.405	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:204	7,7959E+13	   19.257	   15.000	3200	  26.366	 534.925	 148.590	  14.956	 347.697	  96.583	66	0	   0.533	  12.315	   3.421	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:315	7,79593E+13	   19.368	   17.000	3200	  27.964	 538.028	 149.452	  16.535	 349.532	  97.092	66	0	   0.569	  12.378	   3.438	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:426	7,79596E+13	   19.479	   14.000	3200	  25.876	 540.901	 150.250	  14.510	 351.143	  97.540	66	0	   0.521	  12.436	   3.455	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:534	7,79599E+13	   19.586	   18.000	3200	  27.818	 543.887	 151.080	  16.463	 352.910	  98.030	63	0	   0.594	  12.500	   3.472	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:643	7,79602E+13	   19.696	   12.000	3200	  25.998	 546.734	 151.871	  14.538	 354.502	  98.473	70	0	   0.479	  12.552	   3.487	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:755	7,79605E+13	   19.807	   18.000	3200	  27.293	 549.770	 152.714	  15.941	 356.275	  98.965	61	0	   0.576	  12.617	   3.505	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:850	7,79608E+13	   19.902	   12.000	3200	  26.433	 552.285	 153.412	  15.118	 357.714	  99.365	68	0	   0.471	  12.661	   3.517	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:10:960	7,79611E+13	   20.012	   24.000	3200	  28.883	 555.472	 154.298	  17.294	 359.622	  99.895	62	0	   0.625	  12.730	   3.536	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:11:071	7,79614E+13	   20.123	   23.000	3200	  28.489	 558.626	 155.174	  17.250	 361.531	 100.425	59	0	   0.731	  12.811	   3.559	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:11:182	7,79617E+13	   20.234	   30.000	3200	  31.433	 562.112	 156.142	  19.767	 363.724	 101.034	62	0	   0.956	  12.917	   3.588	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:11:290	7,7962E+13	   20.342	   13.000	3300	  26.245	 564.949	 156.930	  14.926	 365.337	 101.483	55	0	   0.635	  12.986	   3.607	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:11:400	7,79623E+13	   20.453	   12.000	1400	  18.718	 567.015	 157.504	   7.076	 366.118	 101.700	46	0	   0.701	  13.063	   3.629	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:11:419	7,79623E+13	   20.472	    8.000	2600	  12.319	 567.249	 157.569	   0.943	 366.136	 101.704	46	0	   0.695	  13.076	   3.632	  55.000	  75.000	   0.000	 230.000	 280.000
																				
Total Elapsed Time (sec) = 20.471527											65,35638298									
Measured RDTSC Frequency (GHz) = 2.712																				
																				
Cumulative Processor Energy_0 (Joules) = 567.248596																				
Cumulative Processor Energy_0 (mWh) = 157.569054																				
Average Processor Power_0 (Watt) = 27.709150																				
																				
Cumulative IA Energy_0 (Joules) = 366.136108																				
Cumulative IA Energy_0 (mWh) = 101.704475																				
Average IA Power_0 (Watt) = 17.885140																				
																				
Cumulative DRAM Energy_0 (Joules) = 13.076477																				
Cumulative DRAM Energy_0 (mWh) = 3.632355																				
Average DRAM Power_0 (Watt) = 0.638764																				
