System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:25:21:519	7,79897E+13	    1.534	   88.000	3200	  36.641	  58.109	  16.141	  32.158	  45.090	  12.525	71	0	   1.646	   2.019	   0.561	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:21:626	7,799E+13	    1.642	   57.000	3200	  31.701	  61.519	  17.089	  27.305	  48.027	  13.341	68	0	   1.286	   2.158	   0.599	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:21:736	7,79903E+13	    1.751	   49.000	3200	  30.112	  64.818	  18.005	  26.053	  50.882	  14.134	69	0	   1.188	   2.288	   0.636	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:21:846	7,79906E+13	    1.861	   19.000	3200	  19.798	  66.983	  18.606	  15.751	  52.604	  14.612	64	0	   0.642	   2.358	   0.655	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:21:957	7,79909E+13	    1.972	   18.000	3200	  19.610	  69.173	  19.215	  15.824	  54.371	  15.103	67	0	   0.546	   2.419	   0.672	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:068	7,79912E+13	    2.084	   19.000	3300	  19.962	  71.397	  19.832	  15.970	  56.150	  15.597	63	0	   0.607	   2.487	   0.691	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:192	7,79915E+13	    2.207	   12.000	3200	  18.948	  73.728	  20.480	  15.065	  58.004	  16.112	67	0	   0.475	   2.545	   0.707	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:299	7,79918E+13	    2.314	   19.000	3200	  20.209	  75.902	  21.084	  16.367	  59.764	  16.601	61	0	   0.623	   2.612	   0.726	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:407	7,79921E+13	    2.422	   13.000	3200	  18.847	  77.935	  21.649	  14.956	  61.378	  17.049	69	0	   0.498	   2.666	   0.741	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:517	7,79924E+13	    2.533	   20.000	3200	  20.904	  80.241	  22.289	  17.053	  63.259	  17.572	63	0	   0.652	   2.738	   0.760	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:627	7,79927E+13	    2.642	   12.000	3300	  18.607	  82.282	  22.856	  14.665	  64.867	  18.019	70	0	   0.490	   2.792	   0.775	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:734	7,7993E+13	    2.749	   18.000	3200	  19.821	  84.405	  23.446	  15.889	  66.569	  18.491	64	0	   0.595	   2.855	   0.793	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:845	7,79933E+13	    2.860	   12.000	3200	  18.280	  86.434	  24.010	  14.416	  68.170	  18.936	63	0	   0.474	   2.908	   0.808	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:22:953	7,79936E+13	    2.968	   19.000	3200	  21.320	  88.734	  24.648	  17.392	  70.046	  19.457	71	0	   0.625	   2.975	   0.826	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:064	7,79939E+13	    3.080	   12.000	3300	  19.045	  90.855	  25.237	  15.047	  71.721	  19.923	69	0	   0.484	   3.029	   0.841	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:173	7,79942E+13	    3.189	   19.000	3300	  20.399	  93.086	  25.857	  16.435	  73.518	  20.422	64	0	   0.644	   3.100	   0.861	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:282	7,79945E+13	    3.297	   12.000	3200	  18.920	  95.128	  26.425	  15.035	  75.142	  20.873	71	0	   0.473	   3.151	   0.875	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:391	7,79948E+13	    3.406	   18.000	3200	  19.397	  97.250	  27.014	  15.542	  76.841	  21.345	65	0	   0.595	   3.216	   0.893	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:500	7,79951E+13	    3.515	   13.000	3200	  20.005	  99.431	  27.620	  15.567	  78.539	  21.816	63	0	   0.488	   3.269	   0.908	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:608	7,79954E+13	    3.623	   29.000	3200	  25.968	 102.223	  28.395	  19.416	  80.626	  22.396	68	0	   0.785	   3.353	   0.931	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:716	7,79957E+13	    3.732	   16.000	3200	  22.589	 104.683	  29.078	  16.238	  82.395	  22.887	61	0	   0.554	   3.414	   0.948	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:827	7,7996E+13	    3.842	   45.000	3200	  29.524	 107.924	  29.979	  23.127	  84.934	  23.593	67	0	   0.903	   3.513	   0.976	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:23:934	7,79962E+13	    3.949	   29.000	3200	  23.919	 110.503	  30.695	  17.582	  86.829	  24.119	60	0	   0.568	   3.574	   0.993	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:040	7,79965E+13	    4.055	   15.000	3200	  21.618	 112.792	  31.331	  15.209	  88.440	  24.567	68	0	   0.543	   3.632	   1.009	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:149	7,79968E+13	    4.164	   15.000	3200	  22.416	 115.228	  32.008	  16.043	  90.183	  25.051	59	0	   0.531	   3.689	   1.025	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:257	7,79971E+13	    4.272	   16.000	3200	  21.304	 117.538	  32.649	  15.029	  91.813	  25.504	68	0	   0.548	   3.749	   1.041	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:367	7,79974E+13	    4.382	   15.000	3300	  22.243	 119.974	  33.326	  15.778	  93.541	  25.984	56	0	   0.546	   3.809	   1.058	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:475	7,79977E+13	    4.490	   15.000	3200	  21.661	 122.323	  33.979	  15.400	  95.211	  26.447	68	0	   0.536	   3.867	   1.074	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:584	7,7998E+13	    4.599	   16.000	3200	  22.243	 124.751	  34.653	  15.943	  96.951	  26.931	59	0	   0.555	   3.927	   1.091	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:707	7,79983E+13	    4.722	   15.000	3200	  22.324	 127.478	  35.410	  15.811	  98.882	  27.467	69	0	   0.542	   3.994	   1.109	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:817	7,79986E+13	    4.832	   18.000	3200	  23.394	 130.069	  36.130	  17.219	 100.790	  27.997	59	0	   0.607	   4.061	   1.128	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:24:935	7,7999E+13	    4.951	   69.000	3400	  24.822	 133.010	  36.947	  18.345	 102.963	  28.601	66	0	   0.569	   4.128	   1.147	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:033	7,79992E+13	    5.048	   27.000	3200	  25.852	 135.530	  37.647	  19.629	 104.877	  29.132	62	0	   0.638	   4.190	   1.164	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:142	7,79995E+13	    5.157	   13.000	3300	  20.608	 137.774	  38.271	  14.202	 106.423	  29.562	67	0	   0.504	   4.245	   1.179	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:249	7,79998E+13	    5.264	   25.000	3200	  24.879	 140.429	  39.008	  18.357	 108.382	  30.106	62	0	   0.751	   4.325	   1.201	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:356	7,80001E+13	    5.371	   14.000	3200	  21.246	 142.704	  39.640	  14.892	 109.977	  30.549	65	0	   0.544	   4.384	   1.218	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:466	7,80004E+13	    5.481	   16.000	3200	  22.342	 145.163	  40.323	  16.017	 111.740	  31.039	66	0	   0.551	   4.444	   1.235	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:575	7,80007E+13	    5.590	   15.000	3200	  21.585	 147.513	  40.976	  15.197	 113.394	  31.498	69	0	   0.570	   4.506	   1.252	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:683	7,8001E+13	    5.698	   20.000	3200	  23.226	 150.030	  41.675	  16.974	 115.233	  32.009	63	0	   0.627	   4.574	   1.271	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:793	7,80013E+13	    5.808	   19.000	3200	  23.231	 152.573	  42.381	  16.652	 117.057	  32.516	67	0	   0.580	   4.638	   1.288	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:25:925	7,80016E+13	    5.940	   30.000	3300	  23.798	 155.724	  43.257	  17.527	 119.377	  33.160	63	0	   0.586	   4.715	   1.310	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:013	7,80019E+13	    6.028	   13.000	3200	  21.675	 157.626	  43.785	  15.259	 120.716	  33.532	71	0	   0.488	   4.758	   1.322	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:120	7,80022E+13	    6.136	   18.000	3200	  22.936	 160.093	  44.470	  16.658	 122.508	  34.030	65	0	   0.587	   4.821	   1.339	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:232	7,80025E+13	    6.247	   13.000	3200	  25.097	 162.894	  45.248	  14.923	 124.174	  34.493	69	0	   0.476	   4.875	   1.354	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:342	7,80028E+13	    6.357	   18.000	3200	  27.563	 165.930	  46.092	  16.164	 125.954	  34.987	64	0	   0.590	   4.939	   1.372	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:449	7,80031E+13	    6.464	   13.000	3200	  26.848	 168.802	  46.889	  15.487	 127.610	  35.447	71	0	   0.474	   4.990	   1.386	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:559	7,80034E+13	    6.574	   18.000	3200	  27.845	 171.845	  47.735	  16.483	 129.412	  35.948	62	0	   0.591	   5.055	   1.404	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:670	7,80037E+13	    6.685	   12.000	3200	  27.172	 174.873	  48.576	  15.693	 131.161	  36.434	72	0	   0.471	   5.107	   1.419	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:782	7,8004E+13	    6.797	   18.000	3200	  27.460	 177.937	  49.427	  15.953	 132.941	  36.928	69	0	   0.582	   5.172	   1.437	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:890	7,80043E+13	    6.906	   12.000	3200	  26.505	 180.825	  50.229	  15.371	 134.615	  37.393	68	0	   0.461	   5.222	   1.451	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:26:998	7,80046E+13	    7.013	   23.000	3200	  28.650	 183.915	  51.088	  17.191	 136.470	  37.908	66	0	   0.627	   5.290	   1.469	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:104	7,80048E+13	    7.119	   12.000	3200	  26.712	 186.747	  51.874	  15.333	 138.095	  38.360	68	0	   0.468	   5.340	   1.483	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:214	7,80051E+13	    7.229	   18.000	3200	  27.137	 189.733	  52.704	  15.724	 139.826	  38.840	63	0	   0.604	   5.406	   1.502	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:324	7,80054E+13	    7.339	   12.000	3200	  26.777	 192.674	  53.521	  15.387	 141.515	  39.310	68	0	   0.469	   5.458	   1.516	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:431	7,80057E+13	    7.446	   18.000	3200	  27.684	 195.636	  54.343	  16.283	 143.258	  39.794	71	0	   0.579	   5.519	   1.533	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:538	7,8006E+13	    7.553	   12.000	3200	  27.156	 198.544	  55.151	  15.789	 144.948	  40.263	69	0	   0.475	   5.570	   1.547	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:649	7,80063E+13	    7.664	   19.000	3200	  28.509	 201.711	  56.031	  17.114	 146.849	  40.791	69	0	   0.602	   5.637	   1.566	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:756	7,80066E+13	    7.771	   13.000	3200	  27.198	 204.611	  56.836	  15.749	 148.529	  41.258	61	0	   0.497	   5.690	   1.581	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:868	7,80069E+13	    7.883	   17.000	3200	  27.544	 207.685	  57.690	  16.002	 150.314	  41.754	70	0	   0.597	   5.757	   1.599	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:27:977	7,80072E+13	    7.992	   23.000	3200	  28.651	 210.815	  58.560	  17.318	 152.207	  42.280	61	0	   0.573	   5.820	   1.617	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:088	7,80075E+13	    8.103	   15.000	3200	  26.440	 213.764	  59.379	  15.142	 153.895	  42.749	68	0	   0.530	   5.879	   1.633	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:195	7,80078E+13	    8.210	   18.000	3200	  28.172	 216.775	  60.215	  16.735	 155.684	  43.246	61	0	   0.572	   5.940	   1.650	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:303	7,80081E+13	    8.318	   13.000	3200	  25.860	 219.571	  60.992	  14.532	 157.255	  43.682	72	0	   0.511	   5.995	   1.665	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:412	7,80084E+13	    8.427	   17.000	3200	  28.071	 222.614	  61.837	  16.508	 159.044	  44.179	65	0	   0.541	   6.054	   1.682	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:523	7,80087E+13	    8.538	   13.000	3200	  26.713	 225.583	  62.662	  15.383	 160.754	  44.654	68	0	   0.517	   6.111	   1.698	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:632	7,8009E+13	    8.647	   19.000	3200	  28.117	 228.646	  63.513	  16.671	 162.570	  45.158	65	0	   0.628	   6.180	   1.717	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:742	7,80093E+13	    8.757	   12.000	3400	  26.361	 231.541	  64.317	  14.944	 164.212	  45.614	68	0	   0.488	   6.233	   1.731	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:852	7,80096E+13	    8.867	   19.000	3200	  27.612	 234.574	  65.159	  16.148	 165.985	  46.107	63	0	   0.629	   6.302	   1.751	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:28:961	7,80099E+13	    8.976	   18.000	3200	  27.239	 237.551	  65.986	  15.918	 167.725	  46.590	65	0	   0.511	   6.358	   1.766	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:071	7,80102E+13	    9.086	   30.000	3200	  30.589	 240.912	  66.920	  19.064	 169.820	  47.172	67	0	   0.784	   6.444	   1.790	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:183	7,80105E+13	    9.198	   12.000	3200	  26.419	 243.867	  67.741	  15.011	 171.499	  47.639	67	0	   0.477	   6.498	   1.805	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:294	7,80108E+13	    9.309	   18.000	3200	  27.235	 246.891	  68.581	  15.825	 173.256	  48.127	69	0	   0.598	   6.564	   1.823	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:405	7,80111E+13	    9.420	   12.000	3200	  26.139	 249.808	  69.391	  14.920	 174.921	  48.589	64	0	   0.461	   6.616	   1.838	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:512	7,80114E+13	    9.527	   19.000	3200	  27.338	 252.737	  70.205	  15.938	 176.629	  49.063	66	0	   0.640	   6.684	   1.857	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:622	7,80117E+13	    9.637	   13.000	3200	  27.117	 255.701	  71.028	  15.572	 178.330	  49.536	68	0	   0.482	   6.737	   1.871	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:733	7,8012E+13	    9.748	   27.000	3200	  30.113	 259.064	  71.962	  18.806	 180.430	  50.120	70	0	   0.728	   6.818	   1.894	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:843	7,80123E+13	    9.858	   15.000	3200	  27.591	 262.092	  72.803	  16.176	 182.206	  50.613	58	0	   0.529	   6.876	   1.910	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:29:954	7,80126E+13	    9.969	   20.000	3200	  28.679	 265.281	  73.689	  17.297	 184.129	  51.147	65	0	   0.567	   6.939	   1.928	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:062	7,80129E+13	   10.077	   18.000	3200	  28.278	 268.336	  74.538	  16.846	 185.949	  51.653	64	0	   0.573	   7.001	   1.945	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:170	7,80132E+13	   10.185	   13.000	3200	  26.325	 271.182	  75.328	  15.011	 187.572	  52.103	73	0	   0.494	   7.055	   1.960	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:282	7,80135E+13	   10.297	   20.000	3200	  28.175	 274.335	  76.204	  16.697	 189.440	  52.622	65	0	   0.621	   7.124	   1.979	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:392	7,80138E+13	   10.407	   12.000	3200	  26.539	 277.247	  77.013	  15.123	 191.100	  53.083	69	0	   0.472	   7.176	   1.993	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:504	7,80141E+13	   10.519	   19.000	3200	  28.676	 280.450	  77.903	  17.183	 193.019	  53.616	62	0	   0.623	   7.245	   2.013	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:614	7,80144E+13	   10.629	   13.000	3200	  26.493	 283.370	  78.714	  15.157	 194.690	  54.081	68	0	   0.507	   7.301	   2.028	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:723	7,80147E+13	   10.738	   19.000	3200	  27.928	 286.416	  79.560	  16.521	 196.492	  54.581	67	0	   0.622	   7.369	   2.047	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:819	7,80149E+13	   10.834	   14.000	3200	  27.438	 289.036	  80.288	  16.190	 198.038	  55.010	69	0	   0.494	   7.416	   2.060	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:30:950	7,80153E+13	   10.966	   25.000	3400	  29.203	 292.903	  81.362	  17.662	 200.376	  55.660	58	0	   0.624	   7.499	   2.083	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:040	7,80155E+13	   11.055	   13.000	3200	  26.172	 295.240	  82.011	  14.871	 201.704	  56.029	69	0	   0.478	   7.542	   2.095	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:150	7,80158E+13	   11.165	   20.000	3200	  27.658	 298.286	  82.857	  16.254	 203.494	  56.526	67	0	   0.631	   7.611	   2.114	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:260	7,80161E+13	   11.275	   12.000	3200	  26.805	 301.230	  83.675	  15.395	 205.185	  56.996	65	0	   0.472	   7.663	   2.129	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:371	7,80164E+13	   11.386	   18.000	3200	  27.523	 304.291	  84.525	  16.166	 206.983	  57.495	73	0	   0.581	   7.727	   2.147	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:483	7,80167E+13	   11.498	   15.000	3200	  27.595	 307.365	  85.379	  16.054	 208.772	  57.992	61	0	   0.531	   7.787	   2.163	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:595	7,8017E+13	   11.610	   16.000	3200	  26.765	 310.354	  86.210	  15.534	 210.506	  58.474	70	0	   0.560	   7.849	   2.180	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:704	7,80173E+13	   11.719	   18.000	3200	  28.182	 313.453	  87.070	  16.750	 212.348	  58.986	63	0	   0.573	   7.912	   2.198	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:816	7,80176E+13	   11.831	   12.000	3200	  26.356	 316.396	  87.888	  14.910	 214.013	  59.448	69	0	   0.498	   7.968	   2.213	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:31:923	7,80179E+13	   11.938	   18.000	3200	  27.726	 319.354	  88.710	  16.211	 215.743	  59.929	63	0	   0.590	   8.031	   2.231	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:031	7,80182E+13	   12.046	   15.000	3200	  27.710	 322.348	  89.541	  16.352	 217.509	  60.419	68	0	   0.499	   8.085	   2.246	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:140	7,80185E+13	   12.155	   18.000	3200	  27.997	 325.413	  90.393	  16.695	 219.337	  60.927	64	0	   0.578	   8.148	   2.263	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:249	7,80188E+13	   12.264	   13.000	3200	  26.735	 328.307	  91.197	  15.193	 220.982	  61.384	68	0	   0.490	   8.201	   2.278	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:357	7,80191E+13	   12.372	   18.000	3300	  27.661	 331.319	  92.033	  16.459	 222.774	  61.882	66	0	   0.589	   8.265	   2.296	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:466	7,80194E+13	   12.481	   12.000	3200	  26.926	 334.249	  92.847	  15.512	 224.461	  62.350	66	0	   0.469	   8.316	   2.310	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:578	7,80197E+13	   12.593	   18.000	3200	  27.731	 337.336	  93.704	  16.161	 226.261	  62.850	65	0	   0.590	   8.382	   2.328	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:686	7,802E+13	   12.701	   13.000	3200	  26.836	 340.238	  94.511	  15.493	 227.936	  63.316	66	0	   0.491	   8.435	   2.343	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:797	7,80203E+13	   12.812	   18.000	3200	  27.176	 343.269	  95.353	  15.870	 229.706	  63.807	62	0	   0.592	   8.501	   2.361	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:32:907	7,80206E+13	   12.922	   12.000	3200	  27.005	 346.245	  96.179	  15.713	 231.438	  64.288	68	0	   0.460	   8.552	   2.375	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:016	7,80209E+13	   13.031	   20.000	3200	  28.866	 349.370	  97.047	  17.259	 233.306	  64.807	66	0	   0.627	   8.619	   2.394	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:127	7,80212E+13	   13.142	   12.000	3200	  26.358	 352.315	  97.865	  15.172	 235.002	  65.278	67	0	   0.460	   8.671	   2.409	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:237	7,80215E+13	   13.252	   18.000	3200	  27.685	 355.360	  98.711	  16.256	 236.789	  65.775	69	0	   0.609	   8.738	   2.427	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:345	7,80218E+13	   13.360	   12.000	3200	  27.236	 358.282	  99.523	  15.680	 238.472	  66.242	70	0	   0.469	   8.788	   2.441	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:453	7,80221E+13	   13.468	   18.000	3200	  27.331	 361.254	 100.348	  16.106	 240.223	  66.729	68	0	   0.588	   8.852	   2.459	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:561	7,80224E+13	   13.576	   13.000	3200	  27.182	 364.171	 101.159	  15.637	 241.901	  67.195	70	0	   0.482	   8.904	   2.473	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:669	7,80226E+13	   13.684	   18.000	3200	  27.200	 367.127	 101.980	  15.952	 243.635	  67.676	59	0	   0.595	   8.968	   2.491	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:780	7,80229E+13	   13.795	   15.000	3200	  27.994	 370.230	 102.842	  16.587	 245.473	  68.187	60	0	   0.538	   9.028	   2.508	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:888	7,80232E+13	   13.903	   15.000	3200	  27.014	 373.146	 103.652	  15.579	 247.155	  68.654	69	0	   0.558	   9.088	   2.524	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:33:996	7,80235E+13	   14.011	   21.000	3200	  28.426	 376.221	 104.506	  17.110	 249.006	  69.168	57	0	   0.548	   9.148	   2.541	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:34:106	7,80238E+13	   14.121	   15.000	3200	  27.085	 379.193	 105.331	  15.597	 250.717	  69.644	70	0	   0.520	   9.205	   2.557	  55.000	  75.000	   0.000	 230.000	 280.000
17:25:34:215	7,80241E+13	   14.230	   16.000	3200	  28.115	 382.254	 106.182	  16.690	 252.534	  70.148	61	0	   0.532	   9.262	   2.573	  55.000	  75.000	   0.000	 230.000	 280.000
