System Time	RDTSC	Elapsed Time (sec)	 CPU Utilization(%)	CPU Frequency_0(MHz)	Processor Power_0(Watt)	Cumulative Processor Energy_0(Joules)	Cumulative Processor Energy_0(mWh)	IA Power_0(Watt)	Cumulative IA Energy_0(Joules)	Cumulative IA Energy_0(mWh)	Package Temperature_0(C)	Package Hot_0	DRAM Power_0(Watt)	Cumulative DRAM Energy_0(Joules)	Cumulative DRAM Energy_0(mWh)	Package PL1_0(Watt)	Package PL2_0(Watt)	Package PL4_0(Watt)	Platform PsysPL1_0(Watt)	Platform PsysPL2_0(Watt)
17:18:00:625	7,6794E+13	    5.929	   12.000	3200	  26.479	 156.404	  43.445	  15.105	  88.972	  24.714	67	0	   0.462	   2.835	   0.787	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:00:736	7,67943E+13	    6.040	   12.000	3200	  26.143	 159.311	  44.253	  14.809	  90.619	  25.172	66	0	   0.471	   2.887	   0.802	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:00:845	7,67946E+13	    6.150	   12.000	3200	  26.517	 162.218	  45.061	  15.065	  92.270	  25.631	68	0	   0.487	   2.941	   0.817	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:00:955	7,67949E+13	    6.260	   12.000	3200	  26.388	 165.123	  45.867	  15.041	  93.926	  26.090	69	0	   0.457	   2.991	   0.831	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:065	7,67952E+13	    6.369	   13.000	3200	  27.169	 168.086	  46.691	  15.823	  95.652	  26.570	67	0	   0.472	   3.042	   0.845	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:175	7,67955E+13	    6.479	   18.000	3200	  28.588	 171.230	  47.564	  17.194	  97.542	  27.095	66	0	   0.491	   3.096	   0.860	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:304	7,67958E+13	    6.608	   25.000	3300	  34.817	 175.733	  48.815	  23.382	 100.567	  27.935	61	0	   0.889	   3.211	   0.892	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:394	7,67961E+13	    6.698	   13.000	3200	  27.073	 178.162	  49.489	  15.567	 101.964	  28.323	69	0	   0.482	   3.255	   0.904	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:504	7,67964E+13	    6.808	   12.000	3200	  26.484	 181.075	  50.299	  15.115	 103.626	  28.785	71	0	   0.467	   3.306	   0.918	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:599	7,67966E+13	    6.904	   12.000	3200	  26.689	 183.630	  51.008	  15.241	 105.085	  29.190	71	0	   0.458	   3.350	   0.931	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:709	7,67969E+13	    7.014	   12.000	3200	  26.694	 186.571	  51.825	  15.376	 106.779	  29.661	65	0	   0.463	   3.401	   0.945	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:821	7,67972E+13	    7.126	   12.000	3200	  26.452	 189.531	  52.648	  15.064	 108.465	  30.129	68	0	   0.465	   3.453	   0.959	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:01:931	7,67975E+13	    7.236	   12.000	3200	  26.471	 192.446	  53.457	  15.143	 110.132	  30.592	66	0	   0.458	   3.503	   0.973	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:040	7,67978E+13	    7.344	   12.000	3200	  26.217	 195.286	  54.246	  14.924	 111.749	  31.041	66	0	   0.456	   3.553	   0.987	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:150	7,67981E+13	    7.454	   12.000	3200	  26.338	 198.183	  55.051	  14.955	 113.394	  31.498	68	0	   0.467	   3.604	   1.001	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:261	7,67984E+13	    7.565	   13.000	3200	  26.682	 201.141	  55.872	  15.286	 115.088	  31.969	69	0	   0.486	   3.658	   1.016	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:371	7,67987E+13	    7.675	   15.000	3200	  27.185	 204.143	  56.706	  15.897	 116.844	  32.457	64	0	   0.507	   3.714	   1.032	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:483	7,6799E+13	    7.787	   12.000	3200	  26.596	 207.113	  57.531	  15.167	 118.538	  32.927	69	0	   0.460	   3.765	   1.046	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:593	7,67993E+13	    7.897	   12.000	3200	  26.669	 210.050	  58.347	  15.332	 120.226	  33.396	70	0	   0.458	   3.816	   1.060	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:704	7,67996E+13	    8.009	   12.000	3300	  26.630	 213.022	  59.173	  15.179	 121.920	  33.867	70	0	   0.476	   3.869	   1.075	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:812	7,67999E+13	    8.117	   12.000	3200	  26.262	 215.858	  59.961	  14.875	 123.526	  34.313	67	0	   0.463	   3.919	   1.089	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:02:924	7,68002E+13	    8.228	   12.000	3200	  25.767	 218.735	  60.760	  14.556	 125.152	  34.764	70	0	   0.460	   3.970	   1.103	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:034	7,68005E+13	    8.338	   13.000	3200	  26.372	 221.631	  61.564	  14.935	 126.792	  35.220	71	0	   0.462	   4.021	   1.117	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:146	7,68008E+13	    8.450	   12.000	3200	  26.063	 224.550	  62.375	  14.702	 128.438	  35.677	68	0	   0.464	   4.073	   1.131	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:255	7,68011E+13	    8.559	   12.000	3200	  26.283	 227.422	  63.173	  14.962	 130.073	  36.131	68	0	   0.478	   4.125	   1.146	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:366	7,68014E+13	    8.670	   15.000	3200	  27.465	 230.455	  64.015	  15.955	 131.835	  36.621	69	0	   0.507	   4.181	   1.161	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:476	7,68017E+13	    8.780	   12.000	3200	  26.257	 233.350	  64.819	  14.946	 133.483	  37.079	66	0	   0.460	   4.232	   1.175	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:588	7,6802E+13	    8.892	   12.000	3200	  26.517	 236.312	  65.642	  15.091	 135.169	  37.547	64	0	   0.464	   4.284	   1.190	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:697	7,68023E+13	    9.002	   12.000	3200	  26.528	 239.226	  66.452	  15.108	 136.828	  38.008	69	0	   0.494	   4.338	   1.205	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:809	7,68026E+13	    9.113	   12.000	3200	  26.418	 242.160	  67.267	  15.062	 138.501	  38.473	70	0	   0.459	   4.389	   1.219	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:03:920	7,68029E+13	    9.224	   12.000	3200	  26.665	 245.121	  68.089	  15.319	 140.202	  38.945	67	0	   0.480	   4.442	   1.234	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:031	7,68032E+13	    9.335	   12.000	3200	  26.496	 248.077	  68.910	  15.256	 141.904	  39.418	70	0	   0.463	   4.494	   1.248	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:141	7,68035E+13	    9.445	   12.000	3200	  26.546	 250.996	  69.721	  15.159	 143.571	  39.881	64	0	   0.475	   4.546	   1.263	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:251	7,68038E+13	    9.555	   12.000	3200	  26.618	 253.919	  70.533	  15.208	 145.241	  40.345	69	0	   0.469	   4.597	   1.277	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:361	7,68041E+13	    9.665	   15.000	3200	  27.590	 256.946	  71.374	  16.137	 147.012	  40.837	68	0	   0.501	   4.652	   1.292	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:471	7,68044E+13	    9.775	   13.000	3200	  26.473	 259.862	  72.184	  15.128	 148.678	  41.299	68	0	   0.497	   4.707	   1.308	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:582	7,68047E+13	    9.886	   12.000	3200	  26.527	 262.805	  73.001	  15.146	 150.358	  41.766	70	0	   0.459	   4.758	   1.322	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:678	7,6805E+13	    9.982	   12.000	3200	  26.208	 265.322	  73.701	  14.848	 151.784	  42.162	68	0	   0.462	   4.802	   1.334	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:788	7,68053E+13	   10.092	   12.000	3200	  26.603	 268.245	  74.512	  15.201	 153.454	  42.626	67	0	   0.472	   4.854	   1.348	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:04:897	7,68056E+13	   10.202	   12.000	3200	  26.049	 271.106	  75.307	  14.643	 155.063	  43.073	65	0	   0.460	   4.905	   1.362	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:007	7,68059E+13	   10.311	   12.000	3200	  26.372	 273.996	  76.110	  15.145	 156.723	  43.534	65	0	   0.456	   4.955	   1.376	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:118	7,68062E+13	   10.422	   12.000	3200	  26.089	 276.894	  76.915	  14.717	 158.357	  43.988	67	0	   0.472	   5.007	   1.391	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:229	7,68065E+13	   10.533	   12.000	3200	  26.638	 279.839	  77.733	  15.172	 160.034	  44.454	69	0	   0.474	   5.059	   1.405	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:339	7,68068E+13	   10.643	   16.000	3200	  27.627	 282.879	  78.578	  16.260	 161.824	  44.951	69	0	   0.510	   5.116	   1.421	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:449	7,68071E+13	   10.754	   12.000	3200	  26.608	 285.825	  79.396	  15.175	 163.504	  45.418	70	0	   0.470	   5.168	   1.435	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:560	7,68074E+13	   10.864	   12.000	3200	  26.427	 288.734	  80.204	  15.077	 165.164	  45.879	71	0	   0.460	   5.218	   1.450	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:671	7,68077E+13	   10.975	   12.000	3200	  26.493	 291.676	  81.021	  15.135	 166.844	  46.346	74	0	   0.470	   5.270	   1.464	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:781	7,6808E+13	   11.086	   12.000	3200	  26.622	 294.629	  81.841	  15.242	 168.535	  46.815	68	0	   0.472	   5.323	   1.479	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:05:892	7,68083E+13	   11.196	   13.000	3200	  26.487	 297.546	  82.652	  15.156	 170.204	  47.279	69	0	   0.458	   5.373	   1.493	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:000	7,68086E+13	   11.304	   12.000	3200	  26.633	 300.432	  83.453	  15.346	 171.867	  47.741	66	0	   0.460	   5.423	   1.506	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:111	7,68089E+13	   11.416	   12.000	3200	  26.608	 303.394	  84.276	  15.091	 173.547	  48.207	65	0	   0.468	   5.475	   1.521	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:222	7,68092E+13	   11.527	   12.000	3200	  26.728	 306.365	  85.101	  15.382	 175.257	  48.682	70	0	   0.472	   5.527	   1.535	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:318	7,68094E+13	   11.622	   20.000	3200	  27.244	 308.959	  85.822	  15.954	 176.776	  49.104	66	0	   0.495	   5.575	   1.549	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:429	7,68097E+13	   11.733	   12.000	3200	  26.621	 311.912	  86.642	  15.211	 178.463	  49.573	66	0	   0.474	   5.627	   1.563	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:538	7,681E+13	   11.842	   12.000	3200	  26.473	 314.806	  87.446	  15.177	 180.122	  50.034	67	0	   0.473	   5.679	   1.577	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:662	7,68104E+13	   11.966	   12.000	3200	  26.442	 318.075	  88.354	  14.999	 181.976	  50.549	70	0	   0.463	   5.736	   1.593	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:771	7,68107E+13	   12.075	   12.000	3200	  26.223	 320.943	  89.151	  14.941	 183.611	  51.003	71	0	   0.471	   5.788	   1.608	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:882	7,6811E+13	   12.186	   12.000	3200	  26.584	 323.886	  89.968	  15.155	 185.288	  51.469	69	0	   0.460	   5.839	   1.622	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:06:993	7,68113E+13	   12.297	   12.000	3200	  26.474	 326.829	  90.786	  15.152	 186.973	  51.937	70	0	   0.453	   5.889	   1.636	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:103	7,68116E+13	   12.407	   12.000	3200	  26.690	 329.769	  91.603	  15.363	 188.665	  52.407	70	0	   0.462	   5.940	   1.650	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:214	7,68119E+13	   12.518	   12.000	3200	  26.773	 332.735	  92.426	  15.344	 190.365	  52.879	71	0	   0.470	   5.992	   1.664	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:322	7,68122E+13	   12.627	   20.000	3200	  27.929	 335.768	  93.269	  16.455	 192.152	  53.375	66	0	   0.497	   6.046	   1.679	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:431	7,68124E+13	   12.735	   12.000	3200	  25.925	 338.575	  94.049	  14.613	 193.734	  53.815	69	0	   0.468	   6.097	   1.694	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:543	7,68128E+13	   12.847	   12.000	3200	  26.488	 341.540	  94.872	  15.116	 195.426	  54.285	66	0	   0.457	   6.148	   1.708	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:651	7,6813E+13	   12.955	   12.000	3200	  26.523	 344.415	  95.671	  15.239	 197.078	  54.744	65	0	   0.463	   6.198	   1.722	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:763	7,68133E+13	   13.067	   12.000	3200	  26.503	 347.378	  96.494	  15.079	 198.764	  55.212	69	0	   0.467	   6.250	   1.736	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:873	7,68136E+13	   13.177	   12.000	3200	  26.357	 350.278	  97.299	  15.006	 200.415	  55.671	68	0	   0.456	   6.300	   1.750	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:07:983	7,68139E+13	   13.287	   12.000	3200	  26.452	 353.199	  98.111	  15.197	 202.093	  56.137	70	0	   0.457	   6.351	   1.764	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:093	7,68142E+13	   13.397	   12.000	3200	  26.009	 356.057	  98.905	  14.606	 203.698	  56.583	63	0	   0.464	   6.402	   1.778	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:202	7,68145E+13	   13.506	   12.000	3200	  26.042	 358.885	  99.690	  14.580	 205.281	  57.023	64	0	   0.475	   6.453	   1.793	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:315	7,68148E+13	   13.619	   24.000	3400	  27.109	 361.958	 100.544	  15.841	 207.077	  57.521	61	0	   0.487	   6.509	   1.808	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:421	7,68151E+13	   13.725	   13.000	3200	  26.487	 364.756	 101.321	  14.998	 208.661	  57.961	70	0	   0.500	   6.561	   1.823	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:531	7,68154E+13	   13.835	   12.000	3200	  26.306	 367.651	 102.125	  14.958	 210.307	  58.419	67	0	   0.457	   6.612	   1.837	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:642	7,68157E+13	   13.946	   13.000	3200	  26.419	 370.584	 102.940	  15.041	 211.977	  58.883	65	0	   0.473	   6.664	   1.851	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:751	7,6816E+13	   14.055	   12.000	3200	  26.164	 373.432	 103.731	  14.764	 213.584	  59.329	68	0	   0.470	   6.715	   1.865	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:861	7,68163E+13	   14.165	   12.000	3200	  26.334	 376.342	 104.540	  15.103	 215.253	  59.793	70	0	   0.458	   6.766	   1.879	  55.000	  75.000	   0.000	 230.000	 280.000
17:18:08:971	7,68166E+13	   14.275	   12.000	3200	  26.574	 379.260	 105.350	  15.148	 216.917	  60.255	63	0	   0.457	   6.816	   1.893	  55.000	  75.000	   0.000	 230.000	 280.000
